,z,VIA,Po,Pi,Vr,Cr,Pr,sol
0,0.02,226,55.858000000000004,5.053999999999999,0,12.91,3.253,S
1,0.04,107,56.956,5.072,0,18.195999999999998,3.2230000000000003,S
2,0.06,54,58.293,5.072,0,24.74,2.9419999999999997,S
3,0.08,51,58.482,5.072,0,25.715999999999998,2.759,S
4,0.1,25,58.903999999999996,5.072,0,28.127,2.484,S
5,0.12,11,58.995,5.079,0,34.793,2.24,S
6,0.14,29,58.476000000000006,5.085,0,36.929,2.1180000000000003,S
7,0.16,27,58.427,5.0969999999999995,0,39.896,1.996,S
8,0.18,32,58.434,5.109,0,40.817,1.892,S
9,0.2,33,58.476000000000006,5.127000000000001,0,36.135999999999996,1.8619999999999999,S
10,0.22,37,58.33,5.1579999999999995,0,33.455999999999996,1.85,S
11,0.24,52,58.159,5.188,0,33.821999999999996,1.85,S
12,0.26,62,57.903,5.2010000000000005,0,32.003,1.85,S
13,0.28,69,57.744,5.231,0,28.401999999999997,1.85,S
14,0.3,87,57.622,5.195,0,26.565,1.8430000000000002,S
15,0.32,100,57.335,5.2010000000000005,0,27.883000000000003,1.837,S
16,0.34,102,57.181999999999995,5.2010000000000005,0,27.413,1.8430000000000002,S
17,0.36,123,57.115,5.195,0,23.659000000000002,1.831,S
18,0.38,113,57.181999999999995,5.164,0,24.025,1.837,S
19,0.4,106,57.06,5.1579999999999995,0,24.648000000000003,1.8430000000000002,S
20,0.42,131,57.011,5.1579999999999995,0,24.331,1.831,S
21,0.44,125,56.931999999999995,5.14,0,22.664,1.837,S
22,0.46,112,57.07899999999999,5.14,0,23.69,1.837,S
23,0.48,110,57.14,5.115,0,23.568,1.831,S
24,0.5,84,57.426,5.127000000000001,0,26.778000000000002,1.819,S
25,0.52,76,57.652,5.127000000000001,0,29.305,1.8130000000000002,S
26,0.54,59,57.86600000000001,5.115,0,30.77,1.819,S
27,0.56,52,57.964,5.115,0,31.075,1.801,S
28,0.58,70,57.81100000000001,5.115,0,30.74,1.801,S
29,0.6,65,57.842,5.109,0,29.561999999999998,1.758,S
30,0.62,71,57.718999999999994,5.109,0,29.951999999999998,1.758,S
31,0.64,84,57.486999999999995,5.109,0,28.511999999999997,1.74,S
32,0.66,90,57.56100000000001,5.109,0,28.109,1.7209999999999999,S
33,0.68,97,57.365,5.103,0,27.865,1.758,S
34,0.7,123,57.048,5.109,0,25.776999999999997,1.74,S
35,0.72,125,56.981,5.115,0,24.099,1.746,S
36,0.74,141,56.724,5.115,0,22.206,1.715,S
37,0.76,151,56.438,5.127000000000001,0,20.552,1.7269999999999999,S
38,0.78,164,56.266999999999996,5.132999999999999,0,19.869,1.746,S
39,0.8,190,56.266999999999996,5.127000000000001,0,17.873,1.74,S
40,0.82,185,56.065,5.14,0,17.518,1.776,S
41,0.84,190,55.888000000000005,5.14,0,16.602999999999998,1.776,S
42,0.86,210,55.986000000000004,5.1579999999999995,0,16.725,1.7519999999999998,S
43,0.88,196,55.833,5.1579999999999995,0,15.797,1.758,S
44,0.9,194,55.791000000000004,5.14,0,15.968,1.7819999999999998,S
45,0.92,131,56.858999999999995,5.1579999999999995,0,19.838,1.758,S
46,0.94,126,57.38399999999999,5.164,0,26.046,1.7519999999999998,S
47,0.96,110,57.481,5.195,0,25.484,1.77,S
48,0.98,113,57.536,5.188,0,25.826,1.7819999999999998,S
49,1.0,111,57.57899999999999,5.207000000000001,0,26.443,1.7819999999999998,S
50,1.02,126,57.262,5.207000000000001,0,27.871,1.77,S
51,1.04,101,57.512,5.231,0,27.816,1.77,S
52,1.06,88,57.695,5.237,0,27.816,1.776,S
53,1.08,221,55.333,5.188,0,18.202,2.8139999999999996,S
54,1.1,229,55.247,5.207000000000001,0,18.532,2.735,S
55,1.12,231,55.101000000000006,5.2010000000000005,0,17.708,2.7039999999999997,S
56,1.14,234,55.18,5.231,0,17.244,2.728,S
57,1.16,235,55.07,5.256,0,17.067,2.728,S
58,1.18,235,55.00899999999999,5.231,0,16.42,2.7039999999999997,S
59,1.2,249,55.07,5.237,0,15.968,2.6430000000000002,S
60,1.22,226,55.07,5.2620000000000005,0,15.4,2.6919999999999997,S
61,1.24,235,55.058,5.231,0,15.357999999999999,2.613,S
62,1.26,249,54.973,5.256,0,15.565,2.539,S
63,1.28,244,55.00899999999999,5.249,0,15.339,2.545,S
64,1.3,241,54.887,5.256,0,15.504000000000001,2.472,S
65,1.32,224,55.028,5.268,0,15.015999999999998,2.448,S
66,1.34,234,54.881,5.2010000000000005,0,15.515999999999998,2.417,S
67,1.36,246,54.857,5.237,0,15.822000000000001,2.381,S
68,1.38,247,54.997,5.225,0,15.492,2.362,S
69,1.4,232,54.967,5.256,0,15.754000000000001,2.35,S
70,1.42,247,54.979,5.292000000000001,0,16.163,2.35,S
71,1.44,244,55.15,5.292000000000001,0,17.518,2.35,S
72,1.46,222,55.217,5.3229999999999995,0,17.744,2.35,S
73,1.48,239,55.101000000000006,5.353,0,18.379,2.3680000000000003,S
74,1.5,232,55.107,5.353,0,18.697,2.35,S
75,1.52,242,55.028,5.433,0,19.087,2.338,S
76,1.54,233,55.06399999999999,5.439,0,19.27,2.35,S
77,1.56,243,55.058,5.524,0,19.197,2.338,S
78,1.58,238,55.028,5.53,0,19.362000000000002,2.356,S
79,1.6,190,55.778,5.555,0,19.582,2.326,S
80,1.62,210,55.858000000000004,5.5729999999999995,0,19.917,2.326,S
81,1.64,193,55.821000000000005,5.5729999999999995,0,20.369,2.32,S
82,1.66,206,55.992,5.591,0,20.393,2.326,S
83,1.68,193,55.931000000000004,5.591,0,20.576999999999998,2.326,S
84,1.7,200,55.986000000000004,5.622000000000001,0,20.155,2.271,S
85,1.72,198,56.01,5.627999999999999,0,19.660999999999998,2.234,S
86,1.74,188,56.047,5.756,0,19.789,2.24,S
87,1.76,183,56.041000000000004,5.872000000000001,0,20.18,2.258,S
88,1.78,177,56.138000000000005,5.9270000000000005,0,20.57,2.21,S
89,1.8,182,56.126000000000005,5.9879999999999995,0,20.296,2.185,S
90,1.82,177,56.193000000000005,6.0489999999999995,0,20.546,2.167,S
91,1.84,174,55.992,6.08,0,20.174,2.1430000000000002,S
92,1.86,196,56.102,6.0920000000000005,0,19.977999999999998,2.1430000000000002,S
93,1.88,183,56.126000000000005,6.1160000000000005,0,20.131,2.1430000000000002,S
94,1.9,183,55.955,6.141,0,19.82,2.136,S
95,1.92,195,55.986000000000004,6.318,0,19.539,2.124,S
96,1.94,205,56.102,6.421,0,19.167,2.149,S
97,1.96,183,56.023,6.44,0,18.709,2.167,S
98,1.98,194,55.882,6.452000000000001,0,18.317999999999998,2.167,S
