,z,VIA,Po,Pi,Vr,Cr,Pr,sol
0,0.04,113,50.706,26.894000000000002,0,22.573,1.349,AL
1,0.06,111,52.8,26.888,0,22.634,1.318,AL
2,0.08,108,53.422,26.888,0,23.122,1.294,AL
3,0.1,106,53.636,27.09,0,23.476,1.2819999999999998,AL
4,0.12,106,53.751999999999995,27.334,0,23.824,1.288,AL
5,0.14,105,53.782,27.511,0,23.568,1.27,AL
6,0.16,101,53.818999999999996,27.779,0,23.61,1.251,AL
7,0.18,101,53.898,27.804000000000002,0,24.025,1.239,AL
8,0.2,103,53.917,27.853,0,24.208000000000002,1.2570000000000001,AL
9,0.22,99,54.038999999999994,27.895,0,24.324,1.2329999999999999,AL
10,0.24,97,54.093999999999994,27.81,0,24.752,1.251,AL
11,0.26,88,54.265,27.938000000000002,0,25.82,1.239,AL
12,0.28,84,54.361999999999995,28.646,0,26.467,1.202,AL
13,0.3,76,54.515,29.226,0,27.627,1.19,AL
14,0.32,86,54.478,29.299,0,29.623,1.178,AL
15,0.34,91,54.283,29.611,0,27.779,1.202,AL
16,0.36,91,54.246,29.714000000000002,0,26.601,1.2209999999999999,AL
17,0.38,89,54.265,29.971,0,26.143,1.2209999999999999,AL
18,0.4,92,54.265,30.074,0,26.191999999999997,1.2209999999999999,AL
19,0.42,92,54.216,30.19,0,26.375,1.2329999999999999,AL
20,0.44,92,54.222,30.343000000000004,0,26.052,1.2209999999999999,AL
21,0.46,95,54.191,30.612,0,26.04,1.227,AL
22,0.48,95,54.161,30.343000000000004,0,26.003,1.251,AL
23,0.5,98,54.038999999999994,30.599,0,25.924,1.239,M
24,0.52,97,53.958999999999996,30.612,0,25.96,1.251,M
25,0.54,94,54.088,30.569000000000003,0,26.741999999999997,1.239,M
26,0.56,97,54.093999999999994,30.476999999999997,0,27.791999999999998,1.2329999999999999,M
27,0.58,96,54.033,30.776,0,27.987,1.239,M
28,0.6,97,54.027,31.545,0,27.23,1.264,M
29,0.62,96,53.958999999999996,32.479,0,26.967,1.2570000000000001,M
30,0.64,95,53.996,32.516,0,27.267,1.251,M
31,0.66,94,54.02,32.717,0,27.712,1.239,M
32,0.68,90,54.123999999999995,32.26,0,28.268,1.227,M
33,0.7,88,54.178999999999995,32.516,0,28.811,1.209,M
34,0.72,81,54.246,32.4,0,29.531,1.196,M
35,0.74,75,54.338,31.941999999999997,0,30.496,1.19,M
36,0.76,60,54.698,31.912,0,31.721999999999998,1.141,M
37,0.78,52,54.826,32.663000000000004,0,32.492,0.995,M
38,0.8,41,55.095,31.997,0,32.858000000000004,0.9159999999999999,M
39,0.82,35,55.272,31.326,0,32.296,0.8909999999999999,M
40,0.84,36,55.278,31.660999999999998,0,32.644,0.885,M
41,0.86,33,55.278,34.463,0,32.888000000000005,0.873,M
42,0.88,29,55.31399999999999,35.531,0,32.663000000000004,0.867,M
43,0.9,33,55.272,36.563,0,33.266999999999996,0.8909999999999999,M
44,0.92,33,55.26,36.209,0,33.676,0.897,M
45,0.94,28,55.284,38.681,0,34.073,0.867,M
46,0.96,21,55.49100000000001,34.994,0,33.578,0.861,M
47,0.98,6,55.058,30.709,0,26.003,11.982000000000001,M
48,1.0,22,55.43,36.580999999999996,0,32.608000000000004,0.873,M
49,1.02,14,55.095,35.501,0,32.15,0.9159999999999999,M
50,1.04,22,54.45399999999999,34.286,0,30.642,1.08,M
51,1.06,16,54.466,37.149,0,31.179000000000002,1.038,M
52,1.08,16,54.123999999999995,37.881,0,29.451999999999998,1.129,M
53,1.1,18,54.063,39.157,0,29.379,1.141,M
54,1.12,28,53.88,38.528,0,30.281999999999996,1.16,M
55,1.14,28,53.965,40.244,0,31.686,1.141,M
56,1.16,45,54.393,37.338,0,33.981,1.087,M
57,1.18,28,54.667,37.973,0,32.943000000000005,0.934,M
58,1.2,23,54.332,36.661,0,31.759,1.013,M
59,1.22,16,54.21,37.82,0,33.145,1.05,M
60,1.24,14,54.161,38.26,0,33.615,1.05,M
61,1.26,16,54.265,38.223,0,33.273,1.025,M
62,1.28,13,54.173,37.009,0,33.529,1.05,M
63,1.3,16,54.265,35.69,0,33.736999999999995,1.044,M
64,1.32,13,54.033,40.085,0,31.448,1.068,M
65,1.34,16,53.691,34.5,0,30.343000000000004,1.178,M
66,1.36,13,53.691,33.041,0,30.551,1.178,M
67,1.38,70,53.331,30.685,0,24.77,1.294,M
68,1.4,14,54.20399999999999,33.468,0,32.089,1.0190000000000001,M
69,1.42,13,53.422,33.181,0,29.311,1.172,M
70,1.44,9,53.483000000000004,32.205,0,29.775,1.178,M
71,1.46,12,53.685,31.991,0,29.794,1.129,M
72,1.48,10,53.446999999999996,30.642,0,29.318,1.166,M
73,1.5,13,53.52,28.274,0,29.281,1.16,M
74,1.52,13,53.361000000000004,28.017,0,28.823,1.172,M
75,1.54,22,53.593,27.59,0,29.098000000000003,1.148,M
76,1.56,12,53.563,29.299,0,28.261999999999997,1.141,M
77,1.58,14,53.55,29.519000000000002,0,28.524,1.148,M
78,1.6,15,53.263999999999996,29.066999999999997,0,27.822,1.196,M
79,1.62,19,53.636,29.482,0,28.939,1.16,M
80,1.64,18,53.733999999999995,30.349,0,30.752,1.117,M
