,z,VIA,Po,Pi,Vr,Cr,Pr,sol
0,0.01,129,29.403000000000002,0.244,0,42.655,0.647,SL
1,0.02,117,29.427,0.262,0,42.673,0.629,SL
2,0.03,52,29.403000000000002,0.311,0,43.198,0.6409999999999999,SL
3,0.04,69,29.433000000000003,0.287,0,43.247,0.6409999999999999,SL
4,0.05,191,29.427,0.287,0,43.277,0.629,SL
5,0.06,139,29.44,0.262,0,43.235,0.629,SL
6,0.07,96,29.427,0.305,0,43.583,0.629,SL
7,0.08,58,29.495,0.287,0,43.815,0.598,SL
8,0.09,66,29.623,0.317,0,44.931999999999995,0.58,SL
9,0.1,172,29.671999999999997,0.311,0,45.206,0.568,SL
10,0.11,134,29.671999999999997,0.324,0,45.933,0.58,SL
11,0.12,61,29.665,0.311,0,45.951,0.568,SL
12,0.13,65,29.561999999999998,0.287,0,45.17,0.562,SL
13,0.14,69,29.592,0.305,0,44.541000000000004,0.568,SL
14,0.15,139,29.604,0.354,0,44.48,0.568,SL
15,0.16,124,29.555999999999997,0.311,0,44.846000000000004,0.568,SL
16,0.17,55,29.604,0.281,0,44.931999999999995,0.562,SL
17,0.18,42,29.671999999999997,0.275,0,45.57899999999999,0.562,SL
18,0.19,82,29.739,0.305,0,45.273,0.562,SL
19,0.2,382,29.695999999999998,0.262,0,46.244,0.58,SL
20,0.21,144,29.739,0.287,0,45.88399999999999,0.555,SL
21,0.22,84,29.708000000000002,0.305,0,45.626999999999995,0.555,SL
22,0.23,41,29.769000000000002,0.281,0,45.518,0.5489999999999999,SL
23,0.24,72,29.769000000000002,0.317,0,45.626999999999995,0.562,SL
24,0.25,265,29.83,0.317,0,45.358999999999995,0.531,SL
25,0.26,81,29.8,0.275,0,46.091,0.5489999999999999,SL
26,0.27,52,29.726,0.305,0,46.36600000000001,0.5489999999999999,SL
27,0.28,50,29.678,0.287,0,47.611000000000004,0.531,SL
28,0.29,128,29.616999999999997,0.275,0,46.818000000000005,0.531,SL
29,0.3,127,29.611,0.293,0,44.907,0.5489999999999999,SL
30,0.31,65,29.616999999999997,0.336,0,45.157,0.537,SL
31,0.32,51,29.623,0.324,0,45.06,0.537,SL
32,0.33,85,29.647,0.305,0,45.06,0.5489999999999999,SL
33,0.34,133,29.635,0.324,0,44.785,0.5489999999999999,SL
34,0.35,169,29.574,0.287,0,45.388999999999996,0.537,SL
35,0.36,56,29.635,0.281,0,44.846000000000004,0.537,SL
