,z,VIA,Po,Pi,Vr,Cr,Pr,sol
0,0.01,4,22.524,0.45799999999999996,0,5.468999999999999,6.751,R
1,0.02,253,61.724,1.514,0,109.87799999999999,8.399,R
2,0.03,330,61.193000000000005,1.239,0,108.84700000000001,8.972999999999999,R
3,0.04,268,60.985,1.19,0,106.13600000000001,9.266,R
4,0.05,228,61.229,1.318,0,107.772,8.686,R
5,0.06,170,61.626000000000005,1.392,0,119.535,7.941,R
6,0.07,194,61.974,1.453,0,124.17399999999999,7.422000000000001,R
7,0.08,261,62.047,1.4340000000000002,0,123.588,7.477,R
8,0.09,253,61.089,1.538,0,117.82600000000001,8.857000000000001,R
9,0.1,277,61.388000000000005,0.8420000000000001,0,119.71799999999999,8.454,R
10,0.11,447,61.425,0.6709999999999999,0,120.59700000000001,8.594,R
11,0.12,305,60.79600000000001,0.61,0,115.37200000000001,9.595,R
12,0.13,339,60.588,0.47,0,113.199,10.023,R
13,0.14,369,60.692,0.598,0,117.63,10.12,R
14,0.15,409,60.527,0.69,0,112.07600000000001,10.565999999999999,R
15,0.16,456,60.527,0.763,0,112.649,10.444,R
16,0.17,325,60.375,1.025,0,113.095,10.78,R
17,0.18,254,60.894,1.2209999999999999,0,113.412,10.023,R
18,0.19,278,61.65,1.294,0,116.721,9.26,R
19,0.2,235,61.742,1.27,0,114.102,9.187000000000001,R
20,0.21,258,61.931000000000004,1.3119999999999998,0,114.46799999999999,8.729,R
21,0.22,254,61.602,1.392,0,121.726,9.235,R
22,0.23,224,61.748000000000005,1.3,0,126.811,9.01,R
23,0.24,205,62.059,1.2819999999999998,0,130.504,8.826,R
24,0.25,233,61.882,1.4040000000000001,0,125.663,8.832,R
25,0.26,247,61.742,1.361,0,123.887,9.052,R
26,0.27,247,61.681000000000004,1.4340000000000002,0,123.685,9.26,R
27,0.28,154,62.145,1.465,0,121.29299999999999,8.729,R
28,0.29,255,62.2,1.349,0,121.805,8.228,R
29,0.3,212,60.93,1.465,0,148.101,8.301,R
30,0.31,322,60.068999999999996,1.416,0,158.46,8.747,R
31,0.32,321,59.496,1.514,0,157.941,9.321,R
32,0.33,279,58.977,1.355,0,155.689,10.23,R
33,0.34,379,59.178000000000004,1.331,0,156.122,9.98,R
34,0.35,229,60.43600000000001,1.349,0,134.868,9.919,R
35,0.36,218,61.516000000000005,1.495,0,116.08,9.431000000000001,R
36,0.37,203,62.188,1.465,0,115.292,9.162,R
37,0.38,157,62.443999999999996,1.349,0,117.27,8.741,R
38,0.39,149,62.847,1.453,0,118.07,8.124,R
39,0.4,10,63.805,1.264,0,39.53,6.379,R
40,0.41,35,62.706,1.3430000000000002,0,10.212,6.141,R
41,0.42,124,62.858999999999995,1.4040000000000001,0,79.187,6.69,R
42,0.43,167,62.157,1.3119999999999998,0,86.414,7.221,R
43,0.44,146,61.931000000000004,1.4340000000000002,0,89.186,7.465,R
44,0.45,197,61.833999999999996,1.2209999999999999,0,99.41,7.282,R
45,0.46,214,61.272,1.4409999999999998,0,92.848,8.314,R
46,0.47,233,61.321000000000005,1.196,0,86.146,8.362,R
47,0.48,153,61.693000000000005,1.3430000000000002,0,83.82600000000001,7.905,R
48,0.49,186,61.815,1.264,0,76.422,7.892,R
49,0.5,134,61.87,1.3430000000000002,0,79.15100000000001,7.801,R
50,0.51,148,62.145,1.4040000000000001,0,85.963,7.331,R
51,0.52,101,62.413000000000004,1.3119999999999998,0,83.259,7.117000000000001,R
52,0.53,90,62.535,1.325,0,85.914,6.635,R
53,0.54,128,60.93,1.361,0,130.668,6.397,R
54,0.55,232,60.038999999999994,1.2570000000000001,0,136.986,6.818,R
55,0.56,262,59.129,1.4340000000000002,0,138.231,8.649,R
56,0.57,207,59.391999999999996,1.508,0,134.502,8.442,R
57,0.58,395,59.763999999999996,1.453,0,134.80700000000002,7.966,R
58,0.59,233,59.001000000000005,1.355,0,127.18299999999999,9.29,R
59,0.6,134,60.015,1.349,0,128.233,7.88,R
60,0.61,85,60.832,1.331,0,125.382,6.794,R
61,0.62,82,61.083,1.453,0,124.24700000000001,6.409,R
62,0.63,143,60.593999999999994,1.2819999999999998,0,125.626,6.946000000000001,R
63,0.64,131,60.381,1.465,0,122.98299999999999,7.386,R
64,0.65,137,60.552,1.294,0,123.594,7.05,R
65,0.66,95,60.735,1.349,0,121.946,6.672000000000001,R
66,0.67,127,60.643,1.3430000000000002,0,121.012,6.745,R
67,0.68,125,60.558,1.4709999999999999,0,119.425,6.806,R
68,0.69,152,60.405,1.386,0,120.68799999999999,6.94,R
69,0.7,236,60.045,1.325,0,120.95700000000001,7.355,R
70,0.71,187,59.667,1.4340000000000002,0,122.666,7.795,R
71,0.72,212,59.733999999999995,1.3119999999999998,0,122.361,7.63,R
72,0.73,197,59.776,1.3,0,120.542,7.63,R
73,0.74,216,59.678999999999995,1.4040000000000001,0,119.492,7.702999999999999,R
74,0.75,200,59.606,1.495,0,119.59,7.678999999999999,R
75,0.76,227,59.776,1.465,0,119.25399999999999,7.612,R
76,0.77,228,59.581,1.2819999999999998,0,115.945,7.722,R
77,0.78,200,59.343,1.5019999999999998,0,116.025,7.935,R
78,0.79,246,59.606,1.38,0,115.042,7.667000000000001,R
79,0.8,207,59.373999999999995,1.264,0,116.544,7.728,R
80,0.81,189,59.715,1.4040000000000001,0,118.69200000000001,7.459,R
81,0.82,198,59.733999999999995,1.251,0,116.806,7.398,R
82,0.83,186,59.801,1.483,0,116.647,7.294,R
83,0.84,205,59.715,1.227,0,116.8,7.367999999999999,R
84,0.85,283,59.3,1.0070000000000001,0,115.781,7.819,R
85,0.86,266,59.306000000000004,1.557,0,115.012,7.892,R
86,0.87,286,58.763000000000005,1.318,0,113.516,8.564,R
87,0.88,302,58.952,1.2329999999999999,0,112.77799999999999,8.399,R
88,0.89,324,58.666000000000004,1.172,0,113.962,8.649,R
89,0.9,305,58.69,1.4340000000000002,0,115.475,8.71,R
90,0.91,365,58.434,1.227,0,116.47,9.083,R
91,0.92,313,58.568000000000005,1.202,0,115.823,8.93,R
92,0.93,342,58.489,1.264,0,116.23200000000001,8.729,R
93,0.94,389,58.281000000000006,1.416,0,117.581,9.174,R
94,0.95,324,58.275,1.08,0,115.585,9.064,R
95,0.96,368,58.031000000000006,1.038,0,115.31700000000001,9.376,R
96,0.97,380,58.391000000000005,1.6540000000000001,0,113.809,9.107000000000001,R
97,0.98,358,58.183,1.288,0,112.741,9.327,R
98,0.99,408,57.988,1.288,0,112.42299999999999,9.589,R
99,1.0,380,58.22,1.4469999999999998,0,111.27600000000001,9.222999999999999,R
100,1.01,331,58.08,1.4409999999999998,0,110.48899999999999,9.406,R
101,1.02,432,58.183,1.251,0,110.196,9.376,R
102,1.03,366,58.153,1.16,0,110.208,9.162,R
103,1.04,372,57.793,1.38,0,109.95100000000001,9.613999999999999,R
104,1.05,438,57.915,1.453,0,111.557,9.472999999999999,R
105,1.06,416,58.031000000000006,1.129,0,112.594,9.357000000000001,R
106,1.07,385,57.683,1.288,0,113.431,9.857999999999999,R
107,1.08,527,57.817,1.288,0,114.865,9.644,R
108,1.09,391,57.805,1.453,0,114.236,9.583,R
109,1.1,410,57.413999999999994,1.294,0,110.556,10.206,R
110,1.11,443,57.68899999999999,1.422,0,109.524,9.809,R
111,1.12,408,57.835,1.3,0,111.337,9.504,R
112,1.13,388,57.549,1.294,0,112.17299999999999,10.029,R
113,1.14,529,57.628,1.325,0,113.211,9.748,R
114,1.15,405,57.506,1.5019999999999998,0,111.398,9.87,R
115,1.16,411,57.512,1.758,0,108.963,9.907,R
116,1.17,396,57.718999999999994,1.587,0,109.884,9.644,R
117,1.18,375,58.0,1.77,0,109.81700000000001,9.277999999999999,R
118,1.19,379,57.848,1.392,0,113.473,9.254,R
119,1.2,340,58.122,1.685,0,113.41799999999999,8.869,R
120,1.21,320,58.06100000000001,1.77,0,113.022,8.826,R
121,1.22,359,58.177,1.6969999999999998,0,114.645,8.552,R
122,1.23,298,58.452,1.5019999999999998,0,114.236,8.283,R
123,1.24,326,58.55,1.874,0,114.542,8.167,R
124,1.25,301,58.641000000000005,1.6540000000000001,0,114.304,7.972,R
125,1.26,306,58.415,2.197,0,114.059,8.338,R
126,1.27,347,58.794,1.819,0,113.97399999999999,7.954,R
127,1.28,350,58.293,1.746,0,113.15,8.405,R
128,1.29,390,58.098,2.265,0,113.791,8.826,R
129,1.3,336,58.275,1.8980000000000001,0,112.839,8.442,R
130,1.31,363,58.086000000000006,2.46,0,113.302,8.655,R
131,1.32,394,58.098,2.173,0,113.68700000000001,8.619,R
132,1.33,366,57.823,1.837,0,113.60799999999999,9.01,R
133,1.34,388,57.872,2.289,0,113.626,8.972999999999999,R
134,1.35,379,58.06100000000001,2.326,0,112.057,8.552,R
135,1.36,348,57.805,2.509,0,111.648,8.912,R
136,1.37,360,58.128,2.106,0,112.527,8.594,R
137,1.38,325,58.263000000000005,2.46,0,112.436,8.259,R
138,1.39,318,58.055,2.6310000000000002,0,113.14399999999999,8.485,R
139,1.4,333,58.55,2.6919999999999997,0,112.961,7.947,R
140,1.41,321,58.208,2.9730000000000003,0,113.205,8.35,R
141,1.42,344,58.427,3.3689999999999998,0,113.32700000000001,7.9110000000000005,R
142,1.43,324,58.177,2.521,0,112.478,8.155,R
143,1.44,343,58.263000000000005,3.51,0,113.57700000000001,8.057,R
144,1.45,320,58.507,3.784,0,109.95100000000001,8.436,R
145,1.46,274,59.16,3.6689999999999996,0,72.546,8.796,R
146,1.47,282,60.123999999999995,3.4789999999999996,0,59.708999999999996,7.728,R
147,1.48,278,60.527,4.1930000000000005,0,59.331,7.678999999999999,R
148,1.49,273,60.411,4.474,0,61.718,7.996,R
149,1.5,151,61.15,4.657,0,45.45,7.551,R
150,1.51,205,61.895,5.256,0,7.996,6.855,R
151,1.52,247,61.516000000000005,4.553999999999999,0,5.591,7.392,R
152,1.53,217,61.479,3.498,0,5.207000000000001,7.599,R
153,1.54,188,61.833999999999996,3.418,0,5.011,7.276,R
154,1.55,9,9.827,0.18899999999999997,0,4.163,5.9879999999999995,R
155,1.56,146,60.747,0.214,0,4.01,6.183,R
156,1.57,143,61.144,0.201,0,4.065,6.269,R
157,1.58,161,60.845,0.183,0,4.071000000000001,6.391,R
158,1.59,166,60.747,0.23199999999999998,0,4.126,6.44,R
159,1.6,159,60.832,0.195,0,4.071000000000001,6.446000000000001,R
160,1.61,181,60.716,0.22,0,4.077,6.507000000000001,R
161,1.62,183,60.503,0.18899999999999997,0,4.035,6.69,R
162,1.63,166,60.588,0.18899999999999997,0,4.016,6.55,R
163,1.64,74,61.205,0.183,0,4.041,6.0120000000000005,R
164,1.65,10,61.687,1.117,0,4.035,5.317,R
