,z,VIA,Po,Pi,Vr,Cr,Pr,sol
0,0.02,8,1.575,5.164,0,15.87,35.928000000000004,AM
1,0.04,128,1.129,5.1579999999999995,0,28.506,36.63,AM
2,0.06,129,1.117,5.146,0,28.511999999999997,36.996,AM
3,0.08,118,1.117,5.17,0,28.493000000000002,37.155,AM
4,0.1,122,1.111,5.195,0,28.541999999999998,37.704,AM
5,0.12,103,1.105,5.176,0,28.585,37.888000000000005,AM
6,0.14,145,1.087,5.188,0,28.518,36.941,AM
7,0.16,123,1.087,5.17,0,28.555,36.746,AM
8,0.18,119,1.099,5.1579999999999995,0,28.634,37.936,AM
9,0.2,132,1.105,5.164,0,28.646,37.997,AM
10,0.22,116,1.105,5.1579999999999995,0,28.634,38.303000000000004,AM
11,0.24,122,1.087,5.164,0,28.628,38.535,AM
12,0.26,120,1.099,5.1579999999999995,0,28.585,38.559,AM
13,0.28,135,1.087,5.176,0,28.596999999999998,38.412,AM
14,0.3,142,1.087,5.188,0,28.585,38.351,AM
15,0.32,132,1.099,5.195,0,28.511999999999997,38.181,AM
16,0.34,133,1.099,5.231,0,28.518,37.955,AM
17,0.36,128,1.105,5.2010000000000005,0,28.511999999999997,37.729,AM
18,0.38,115,1.099,5.195,0,28.371,36.966,AM
19,0.4,117,1.099,5.195,0,27.853,33.529,AM
20,0.42,140,1.099,5.207000000000001,0,28.506,37.491,AM
21,0.44,119,1.105,5.195,0,28.42,37.088,AM
22,0.46,145,1.087,5.237,0,27.59,32.296,AM
23,0.48,123,1.099,5.218999999999999,0,28.493000000000002,37.436,AM
24,0.5,125,1.099,5.256,0,28.548000000000002,38.132,AM
25,0.52,154,1.099,5.28,0,28.579,38.461,AM
26,0.54,121,1.099,5.297999999999999,0,28.585,39.371,AM
27,0.56,125,1.087,5.2620000000000005,0,28.634,40.091,AM
28,0.58,133,1.087,5.292000000000001,0,28.634,39.896,AM
29,0.6,80,1.087,5.249,0,28.706999999999997,39.908,AM
30,0.62,122,1.087,5.256,0,28.909000000000002,41.19,AM
31,0.64,79,1.068,5.237,0,29.098000000000003,42.056999999999995,AM
32,0.66,51,1.056,5.218999999999999,0,29.336,42.013999999999996,AM
33,0.68,41,0.946,5.225,0,29.701999999999998,42.483999999999995,AM
34,0.7,18,0.7509999999999999,5.207000000000001,0,30.068,43.093999999999994,AM
35,0.72,35,0.7020000000000001,5.207000000000001,0,30.038,43.479,AM
36,0.74,45,0.684,5.17,0,30.068,43.711000000000006,AM
37,0.76,57,0.72,5.28,0,29.299,43.552,AM
38,0.78,68,0.745,5.2860000000000005,0,29.561999999999998,43.992,AM
39,0.8,41,0.763,5.292000000000001,0,29.726,42.978,AM
40,0.82,42,0.732,5.292000000000001,0,29.788,43.595,AM
41,0.84,53,0.7140000000000001,5.28,0,29.763,45.096000000000004,AM
42,0.86,37,0.72,5.31,0,29.708000000000002,45.048,AM
43,0.88,53,0.708,5.292000000000001,0,29.635,45.005,AM
44,0.9,49,0.732,5.297999999999999,0,29.635,45.353,AM
45,0.92,45,0.769,5.297999999999999,0,29.500999999999998,44.901,AM
46,0.94,40,0.8,5.28,0,30.154,44.761,AM
47,0.96,41,0.8420000000000001,5.268,0,29.592,44.193000000000005,AM
48,0.98,37,0.8,5.28,0,29.495,44.468,AM
49,1.0,41,0.7809999999999999,5.249,0,29.549,45.278999999999996,AM
50,1.02,36,0.732,5.28,0,29.714000000000002,45.78,AM
51,1.04,27,0.7140000000000001,5.256,0,29.891,45.358999999999995,AM
52,1.06,36,0.684,5.256,0,29.945999999999998,46.39,AM
53,1.08,22,0.7020000000000001,5.2860000000000005,0,29.928,44.681000000000004,AM
54,1.1,31,0.7020000000000001,5.28,0,29.861,45.493,AM
55,1.12,45,0.684,5.231,0,29.824,45.701,AM
56,1.14,24,0.69,5.237,0,29.824,45.243,AM
57,1.16,27,0.69,5.268,0,29.745,45.278999999999996,AM
58,1.18,27,0.69,5.268,0,29.769000000000002,45.493,AM
59,1.2,30,0.69,5.268,0,29.678,44.931999999999995,AM
60,1.22,30,0.7020000000000001,5.268,0,29.769000000000002,44.333,AM
61,1.24,6,16.218,5.2620000000000005,0,12.879000000000001,36.661,AM
62,1.26,169,1.6969999999999998,5.268,0,27.773000000000003,38.565,AM
63,1.28,285,1.587,5.31,0,28.085,42.441,AM
64,1.3,155,1.569,5.2860000000000005,0,27.969,40.659,AM
65,1.32,29,1.117,5.268,0,30.41,48.208999999999996,AM
66,1.34,29,0.769,5.268,0,30.386,46.104,AM
67,1.36,27,0.6779999999999999,5.268,0,30.428,45.548,AM
68,1.38,23,0.69,5.28,0,28.829,45.09,AM
69,1.4,29,0.6779999999999999,5.2860000000000005,0,30.061999999999998,45.17,AM
70,1.42,22,0.684,5.256,0,29.971,44.986000000000004,AM
71,1.44,26,0.69,5.249,0,30.000999999999998,44.382,AM
72,1.46,30,0.684,5.256,0,29.945999999999998,47.458999999999996,AM
73,1.48,33,0.7140000000000001,5.256,0,29.836,48.051,AM
74,1.5,37,0.7020000000000001,5.268,0,29.836,47.721000000000004,AM
75,1.52,39,0.69,5.2620000000000005,0,29.714000000000002,47.678000000000004,AM
76,1.54,49,0.7140000000000001,5.28,0,29.635,50.175,AM
77,1.56,73,0.7509999999999999,5.268,0,29.244,48.783,AM
78,1.58,59,0.812,5.2620000000000005,0,29.372,46.958,AM
79,1.6,56,0.8,5.2620000000000005,0,29.482,49.79,AM
80,1.62,62,0.8240000000000001,5.28,0,29.379,49.961000000000006,AM
81,1.64,72,0.861,5.292000000000001,0,29.22,48.777,AM
82,1.66,68,0.922,5.317,0,29.226,48.081,AM
83,1.68,40,0.83,5.2860000000000005,0,29.739,48.81399999999999,AM
84,1.7,45,0.7509999999999999,5.2860000000000005,0,29.653000000000002,51.261,AM
85,1.72,50,0.732,5.297999999999999,0,29.616999999999997,50.022,AM
86,1.74,56,0.7509999999999999,5.268,0,29.495,50.15,AM
87,1.76,64,0.7809999999999999,5.2860000000000005,0,29.281,48.356,AM
88,1.78,43,0.812,5.28,0,29.561999999999998,48.869,AM
89,1.8,36,0.7390000000000001,5.268,0,29.769000000000002,49.418,AM
90,1.82,40,0.72,5.28,0,29.684,48.966,AM
91,1.84,50,0.7140000000000001,5.268,0,29.647,50.614,AM
92,1.86,75,0.775,5.2860000000000005,0,29.189,48.661,AM
93,1.88,86,0.8909999999999999,5.268,0,29.153000000000002,47.855,AM
94,1.9,67,0.9279999999999999,5.268,0,29.122,47.708999999999996,AM
95,1.92,33,0.812,5.2620000000000005,0,29.745,50.456,AM
96,1.94,71,0.7140000000000001,5.237,0,29.739,49.735,AM
97,1.96,80,0.7390000000000001,5.256,0,29.183000000000003,49.308,AM
98,1.98,93,0.855,5.249,0,28.89,48.386,AM
99,2.0,40,0.867,5.256,0,29.519000000000002,48.118,AM
100,2.02,37,0.745,5.256,0,29.805999999999997,50.376000000000005,AM
101,2.04,65,0.7390000000000001,5.249,0,29.604,52.256,AM
102,2.06,41,0.745,5.268,0,29.555999999999997,52.049,AM
103,2.08,40,0.7509999999999999,5.237,0,29.653000000000002,49.632,AM
104,2.1,46,0.708,5.256,0,29.635,49.088,AM
105,2.12,30,0.708,5.249,0,29.879,47.63,AM
106,2.14,37,0.684,5.2620000000000005,0,29.976999999999997,46.409,AM
107,2.16,35,0.69,5.249,0,29.866999999999997,46.067,AM
108,2.18,32,0.7020000000000001,5.256,0,29.976999999999997,45.548,AM
109,2.2,31,0.69,5.249,0,29.989,45.456,AM
110,2.22,26,0.6779999999999999,5.249,0,30.006999999999998,44.913000000000004,AM
111,2.24,39,0.659,5.2620000000000005,0,29.94,45.518,AM
112,2.26,32,0.684,5.2860000000000005,0,30.019000000000002,45.542,AM
113,2.28,34,0.6709999999999999,5.268,0,29.928,45.981,AM
114,2.3,39,0.684,5.256,0,29.861,45.566,AM
115,2.32,40,0.684,5.249,0,29.763,45.426,AM
116,2.34,37,0.708,5.231,0,29.708000000000002,45.92,AM
117,2.36,48,0.732,5.225,0,29.555999999999997,45.365,AM
118,2.38,47,0.72,5.231,0,29.495,46.012,AM
119,2.4,53,0.7390000000000001,5.268,0,29.421,45.945,AM
120,2.42,41,0.7390000000000001,5.268,0,29.574,45.083999999999996,AM
121,2.44,57,0.7509999999999999,5.256,0,29.464000000000002,45.736999999999995,AM
122,2.46,78,0.7509999999999999,5.256,0,29.305,44.498000000000005,AM
123,2.48,61,0.8,5.28,0,29.147,43.845,AM
124,2.5,82,0.836,5.2860000000000005,0,29.098000000000003,44.51,AM
125,2.52,90,0.867,5.237,0,29.061,44.297,AM
126,2.54,71,0.9520000000000001,5.256,0,28.933000000000003,43.979,AM
127,2.56,60,0.977,5.268,0,28.541999999999998,44.132,AM
128,2.58,51,1.013,5.237,0,28.701,43.967,AM
129,2.6,49,0.995,5.268,0,28.945,45.431999999999995,AM
130,2.62,68,0.9520000000000001,5.256,0,29.153000000000002,45.615,AM
131,2.64,62,0.9640000000000001,5.28,0,29.037,44.193000000000005,AM
132,2.66,47,0.873,5.268,0,29.342,45.748999999999995,AM
133,2.68,38,0.8,5.268,0,29.531,46.378,AM
134,2.7,33,0.732,5.268,0,29.756999999999998,46.238,AM
135,2.72,29,0.684,5.2620000000000005,0,29.916,45.06,AM
136,2.74,28,0.6709999999999999,5.268,0,29.983,45.028999999999996,AM
137,2.76,29,0.659,5.256,0,29.921999999999997,44.938,AM
138,2.78,32,0.6709999999999999,5.268,0,29.836,45.096000000000004,AM
139,2.8,22,0.659,5.28,0,29.94,42.795,AM
140,2.82,23,0.659,5.2860000000000005,0,29.805999999999997,44.223,AM
141,2.84,29,0.6709999999999999,5.292000000000001,0,29.855,43.735,AM
142,2.86,31,0.946,5.31,0,29.733,57.945,AM
143,2.88,28,0.7390000000000001,5.292000000000001,0,29.921999999999997,58.202,AM
144,2.9,23,0.69,5.292000000000001,0,29.971,56.84,AM
145,2.92,28,0.684,5.31,0,29.958000000000002,53.025,AM
146,2.94,28,0.6709999999999999,5.297999999999999,0,29.958000000000002,58.885,AM
147,2.96,30,0.6709999999999999,5.292000000000001,0,29.866999999999997,61.754,AM
148,2.98,38,0.684,5.297999999999999,0,29.818,59.288000000000004,AM
149,3.0,41,0.708,5.3229999999999995,0,28.268,56.743,MC
150,3.02,43,0.763,5.317,0,28.023000000000003,54.185,MC
151,3.04,41,0.7509999999999999,5.3229999999999995,0,29.866999999999997,59.3,MC
152,3.06,22,0.684,5.2620000000000005,0,29.855,59.458999999999996,MC
153,3.08,17,0.6779999999999999,5.2860000000000005,0,30.038,58.934,MC
154,3.1,15,0.653,5.2620000000000005,0,30.038,56.321999999999996,MC
155,3.12,14,0.659,5.292000000000001,0,30.038,57.896,MC
156,3.14,19,0.659,5.2620000000000005,0,30.019000000000002,58.635,MC
157,3.16,19,0.6709999999999999,5.2860000000000005,0,30.000999999999998,57.475,MC
158,3.18,22,0.6709999999999999,5.28,0,29.989,57.481,MC
159,3.2,26,0.659,5.268,0,29.958000000000002,57.787,MC
160,3.22,22,0.6709999999999999,5.297999999999999,0,29.989,57.256,MC
161,3.24,20,0.6709999999999999,5.2860000000000005,0,29.989,57.787,MC
162,3.26,19,0.659,5.2860000000000005,0,30.000999999999998,56.901,MC
163,3.28,25,0.6779999999999999,5.297999999999999,0,29.94,55.162,MC
164,3.3,22,0.6709999999999999,5.3229999999999995,0,29.958000000000002,54.637,MC
165,3.32,19,0.684,5.317,0,29.983,54.698,MC
166,3.34,17,0.6709999999999999,5.317,0,29.983,55.62,MC
167,3.36,19,0.6779999999999999,5.3229999999999995,0,29.976999999999997,57.115,MC
168,3.38,17,0.6779999999999999,5.297999999999999,0,30.000999999999998,55.559,MC
169,3.4,20,0.659,5.292000000000001,0,29.971,57.225,MC
170,3.42,16,0.653,5.2860000000000005,0,30.031999999999996,56.786,MC
171,3.44,13,0.659,5.297999999999999,0,30.044,56.871,MC
172,3.46,14,0.6709999999999999,5.297999999999999,0,30.044,56.847,MC
