,z,VIA,Po,Pi,Vr,Cr,Pr,sol
0,0.02,215,53.428000000000004,0.165,0,13.227,1.19,L
1,0.04,210,53.483000000000004,0.191,0,13.588,1.209,L
2,0.06,198,53.666000000000004,0.19399999999999998,0,14.045,0.9640000000000001,L
3,0.08,187,53.788000000000004,0.201,0,14.772,0.7809999999999999,L
4,0.1,182,53.836999999999996,0.201,0,15.455,0.708,L
5,0.12,172,53.911,0.198,0,16.023,0.5489999999999999,L
6,0.14,167,53.911,0.19399999999999998,0,16.456,0.366,L
7,0.16,166,53.903999999999996,0.18600000000000003,0,16.730999999999998,0.324,L
8,0.18,162,53.978,0.188,0,16.682000000000002,0.256,L
9,0.2,155,54.051,0.195,0,16.426,0.287,L
10,0.22,146,53.641999999999996,0.20600000000000002,0,17.067,0.195,L
11,0.24,160,53.63,0.20800000000000002,0,17.769000000000002,0.018000000000000002,L
12,0.26,159,53.489,0.209,0,17.549,0.031,L
13,0.28,152,53.751999999999995,0.209,0,17.427,0.10400000000000001,L
14,0.3,167,54.001999999999995,0.209,0,16.914,0.14,L
15,0.32,159,54.001999999999995,0.209,0,16.212,0.201,L
16,0.34,151,54.161,0.209,0,15.992,0.165,L
17,0.36,145,54.178999999999995,0.20800000000000002,0,16.188,0.134,L
18,0.38,142,54.216,0.209,0,16.511,0.049,L
19,0.4,138,54.313,0.21100000000000002,0,17.372,0.0,SL
20,0.42,134,54.356,0.23,0,18.623,0.0,SL
21,0.44,129,54.398999999999994,0.26899999999999996,0,19.539,0.0,SL
22,0.46,130,54.417,0.278,0,20.314,0.0,SL
23,0.48,122,54.417,0.278,0,20.155,0.0,SL
24,0.5,115,54.50899999999999,0.276,0,20.308,0.0,SL
25,0.52,122,54.405,0.275,0,21.291,0.0,SL
26,0.54,121,54.435,0.284,0,21.883000000000003,0.0,SL
27,0.56,115,54.551,0.287,0,22.353,0.0,SL
28,0.58,113,54.478,0.27,0,23.995,0.0,SL
29,0.6,120,54.373999999999995,0.278,0,22.188000000000002,0.0,SL
30,0.62,142,54.332,0.278,0,22.798000000000002,0.0,SL
31,0.64,134,54.306999999999995,0.276,0,21.767,0.0,SL
32,0.66,150,54.251999999999995,0.29,0,17.47,0.0,SL
33,0.68,167,53.532,0.29,0,17.409000000000002,0.043,SL
34,0.7,153,54.306999999999995,0.287,0,18.709,0.043,SL
35,0.72,132,54.277,0.293,0,17.995,0.031,SL
36,0.74,133,54.338,0.293,0,20.619,0.0,SL
37,0.76,129,54.405,0.299,0,19.704,0.0,SL
38,0.78,127,54.417,0.299,0,19.655,0.0,SL
39,0.8,114,54.49,0.305,0,19.118,0.0,SL
40,0.82,117,54.631,0.295,0,19.026,0.0,SL
41,0.84,114,54.667,0.298,0,19.869,0.0,SL
42,0.86,112,54.661,0.301,0,23.476,0.0,SL
43,0.88,108,54.75899999999999,0.307,0,23.439,0.0,SL
44,0.9,105,54.74100000000001,0.293,0,22.31,0.0,SL
45,0.92,112,54.611999999999995,0.298,0,24.555999999999997,0.0,SL
46,0.94,110,54.643,0.293,0,22.291999999999998,0.0,SL
47,0.96,101,54.79,0.298,0,21.584,0.0,SL
48,0.98,100,54.783,0.299,0,21.796999999999997,0.0,SL
49,1.0,99,54.79600000000001,0.293,0,21.395,0.0,SL
50,1.02,100,54.79,0.29100000000000004,0,21.883000000000003,0.0,SL
51,1.04,105,54.771,0.299,0,21.028000000000002,0.0,SL
52,1.06,107,54.765,0.29100000000000004,0,20.888,0.0,SL
53,1.08,100,54.75899999999999,0.298,0,20.308,0.0,SL
54,1.1,101,54.771,0.301,0,20.131,0.0,SL
55,1.12,100,54.753,0.295,0,20.021,0.0,SL
56,1.14,101,54.753,0.299,0,19.789,0.0,SL
57,1.16,149,54.161,0.302,0,18.739,0.58,SL
58,1.18,132,54.265,0.29100000000000004,0,19.673,0.348,SL
59,1.2,134,54.301,0.293,0,21.01,0.043,SL
60,1.22,136,54.301,0.285,0,21.871,0.0,SL
61,1.24,127,54.313,0.293,0,22.615,0.0,SL
62,1.26,120,54.373999999999995,0.29,0,23.366,0.0,SL
63,1.28,128,54.332,0.29100000000000004,0,23.378,0.0,SL
64,1.3,131,54.301,0.293,0,21.680999999999997,0.0,SL
65,1.32,123,54.361999999999995,0.293,0,20.369,0.0,SL
66,1.34,122,54.373999999999995,0.299,0,20.881999999999998,0.0,SL
67,1.36,120,54.49,0.293,0,20.192,0.0,SL
68,1.38,114,54.637,0.298,0,20.357,0.0,SL
69,1.4,116,54.527,0.29100000000000004,0,20.509,0.0,SL
70,1.42,121,54.398999999999994,0.299,0,20.247,0.0,SL
71,1.44,126,54.356,0.299,0,20.461,0.0,SL
72,1.46,129,54.338,0.298,0,19.85,0.0,SL
73,1.48,118,54.393,0.298,0,19.234,0.0,SL
74,1.5,119,54.387,0.298,0,19.234,0.0,SL
75,1.52,123,54.405,0.298,0,19.355999999999998,0.0,SL
76,1.54,118,54.405,0.299,0,19.075,0.0,SL
77,1.56,116,54.466,0.302,0,19.142,0.0,SL
78,1.58,118,54.483999999999995,0.295,0,19.685,0.0,SL
79,1.6,116,54.558,0.301,0,19.759,0.0,SL
80,1.62,112,54.582,0.307,0,19.258,0.0,SL
81,1.64,110,54.619,0.299,0,19.355999999999998,0.0,SL
82,1.66,108,54.648999999999994,0.307,0,19.722,0.0,SL
83,1.68,107,54.70399999999999,0.302,0,19.85,0.0,SL
84,1.7,103,54.771,0.299,0,20.215999999999998,0.0,SL
85,1.72,98,54.75899999999999,0.299,0,20.479,0.0,SL
86,1.74,98,54.771,0.299,0,20.223,0.0,SL
87,1.76,103,54.75899999999999,0.302,0,21.81,0.0,SL
88,1.78,104,54.728,0.307,0,21.84,0.0,SL
89,1.8,93,54.79,0.301,0,19.936,0.0,SL
90,1.82,84,54.826,0.301,0,19.692,0.0,SL
91,1.84,84,54.857,0.307,0,19.673,0.0,SL
92,1.86,82,54.832,0.305,0,20.516,0.0,SL
93,1.88,78,54.832,0.299,0,21.163,0.0,SL
94,1.9,78,54.851000000000006,0.307,0,20.387,0.0,SL
95,1.92,83,54.843999999999994,0.308,0,21.883000000000003,0.0,SL
96,1.94,97,54.771,0.305,0,23.226,0.0,SL
97,1.96,92,54.783,0.302,0,21.034000000000002,0.0,SL
98,1.98,88,54.79600000000001,0.305,0,21.761,0.0,SL
99,2.0,82,54.79600000000001,0.307,0,22.316,0.0,SL
100,2.02,88,54.771,0.301,0,22.737,0.0,SL
101,2.04,80,54.79600000000001,0.308,0,22.115,0.0,SL
102,2.06,71,54.924,0.31,0,21.796999999999997,0.0,SL
103,2.08,60,55.089,0.301,0,21.241999999999997,0.0,SL
104,2.1,50,55.198,0.307,0,22.072,0.0,SL
105,2.12,22,55.498000000000005,0.302,0,21.131999999999998,0.0,SL
106,2.14,18,55.553000000000004,0.307,0,22.737,0.0,SL
107,2.16,12,55.589,0.302,0,25.215999999999998,0.0,SL
108,2.18,31,55.058,0.29,0,20.65,0.0,SL
109,2.2,43,54.93600000000001,0.293,0,22.829,0.0,SL
110,2.22,44,54.924,0.27899999999999997,0,23.745,0.0,SL
111,2.24,46,54.881,0.264,0,27.906999999999996,0.0,SL
112,2.26,49,54.832,0.262,0,27.779,0.0,SL
113,2.28,53,54.79600000000001,0.264,0,31.355999999999998,0.0,SL
114,2.3,39,54.967,0.23199999999999998,0,28.634,0.0,M
115,2.32,36,55.028,0.217,0,26.875999999999998,0.0,M
116,2.34,42,54.93600000000001,0.214,0,26.29,0.0,M
117,2.36,45,54.918,0.214,0,27.621,0.0,M
118,2.38,51,54.81399999999999,0.215,0,30.538,0.0,M
119,2.4,61,54.722,0.214,0,30.459,0.0,M
120,2.42,70,54.637,0.21100000000000002,0,29.055,0.0,M
121,2.44,69,54.648999999999994,0.214,0,29.214000000000002,0.0,M
122,2.46,61,54.74100000000001,0.214,0,29.769000000000002,0.0,M
123,2.48,57,54.75899999999999,0.214,0,31.204,0.0,M
124,2.5,58,54.75899999999999,0.215,0,30.715,0.0,M
125,2.52,51,54.875,0.215,0,27.12,0.0,M
126,2.54,50,54.875,0.21100000000000002,0,27.101999999999997,0.0,M
127,2.56,49,54.881,0.21100000000000002,0,27.212,0.0,M
128,2.58,49,54.905,0.21100000000000002,0,25.93,0.0,M
129,2.6,50,54.875,0.21100000000000002,0,25.71,0.0,M
130,2.62,56,54.82,0.21100000000000002,0,24.996,0.0,M
131,2.64,63,54.71,0.21100000000000002,0,26.705,0.0,M
132,2.66,66,54.692,0.21100000000000002,0,27.273000000000003,0.0,M
133,2.68,70,54.606,0.214,0,27.791999999999998,0.0,M
134,2.7,76,54.538999999999994,0.214,0,27.395,0.0,M
135,2.72,88,54.405,0.214,0,28.17,0.0,M
136,2.74,107,54.222,0.215,0,28.109,0.0,M
137,2.76,113,54.068999999999996,0.26899999999999996,0,26.418000000000003,0.0,M
138,2.78,77,54.368,0.29,0,31.526999999999997,0.0,M
139,2.8,46,54.997,0.308,0,35.501,0.0,M
140,2.82,36,55.18,0.307,0,34.933,0.0,M
141,2.84,28,55.29,0.302,0,31.35,0.0,M
