,z,VIA,Po,Pi,Vr,Cr,Pr,sol
0,0.02,620,51.261,1.166,0,46.433,7.404,G
1,0.03,644,51.181999999999995,1.2209999999999999,0,46.433,7.459,G
2,0.04,650,51.138999999999996,1.172,0,46.433,7.484,G
3,0.05,652,50.998999999999995,1.16,0,46.433,7.557,G
4,0.06,666,50.913000000000004,1.141,0,46.433,7.728,G
5,0.07,684,50.858999999999995,1.166,0,46.433,7.801,G
6,0.08,677,50.791000000000004,1.141,0,46.433,7.795,G
7,0.09,670,50.711999999999996,1.099,0,46.433,7.7829999999999995,G
8,0.1,672,50.541000000000004,1.196,0,46.433,8.137,G
9,0.11,687,50.583999999999996,1.148,0,46.433,8.033,G
10,0.12,637,50.663000000000004,1.117,0,46.433,7.892,G
11,0.13,677,50.651,1.16,0,46.433,7.9110000000000005,G
12,0.14,680,50.633,1.148,0,46.433,7.917000000000001,G
13,0.15,516,49.503,1.148,0,46.433,8.008,G
14,0.16,155,13.905,1.148,0,46.433,4.987,G
15,0.17,657,42.458999999999996,1.129,0,46.433,6.391,G
16,0.18,637,47.373000000000005,1.141,0,46.433,7.404,G
17,0.19,632,48.111999999999995,1.117,0,46.433,7.825,G
18,0.2,622,47.813,1.08,0,46.433,7.819,G
19,0.21,46,5.6770000000000005,1.111,0,46.433,4.383,G
20,0.22,595,27.114,1.141,0,58.019,4.731,G
21,0.23,596,46.268,1.172,0,60.106,6.482,G
22,0.24,575,49.198,1.148,0,60.068999999999996,6.855,G
23,0.25,590,49.156000000000006,1.087,0,59.575,7.05,G
24,0.26,549,49.705,1.135,0,59.16,7.374,G
25,0.27,566,50.12,1.105,0,59.178000000000004,7.416,G
26,0.28,637,50.096000000000004,1.129,0,59.178000000000004,7.361000000000001,G
27,0.29,589,50.034,1.105,0,59.215,7.465,G
28,0.3,608,49.857,1.148,0,58.965,7.606,G
29,0.31,579,49.876000000000005,1.202,0,58.977,7.636,G
30,0.32,597,49.943000000000005,1.129,0,59.349,7.581,G
31,0.33,674,49.748000000000005,1.172,0,59.471000000000004,7.843999999999999,G
32,0.34,650,49.76,1.141,0,59.532,7.892,G
33,0.35,625,49.729,1.129,0,59.575,7.996,G
34,0.36,612,49.632,1.148,0,59.435,8.068999999999999,G
35,0.37,616,49.632,1.111,0,59.373999999999995,8.094,G
36,0.38,672,49.632,1.08,0,59.422,8.106,G
37,0.39,674,49.601000000000006,1.105,0,59.586999999999996,8.167,G
38,0.4,660,49.442,1.129,0,59.458999999999996,8.32,G
39,0.41,682,49.333,1.105,0,59.349,8.485,G
40,0.42,692,49.333,1.16,0,59.239,8.613,G
41,0.43,660,49.247,1.148,0,59.245,8.777999999999999,G
42,0.44,759,49.143,1.148,0,59.288000000000004,9.003,G
43,0.45,712,49.021,1.148,0,59.453,9.222999999999999,G
44,0.46,694,48.898999999999994,1.202,0,59.483000000000004,9.4,G
45,0.47,704,48.95399999999999,1.08,0,59.501999999999995,9.283999999999999,G
46,0.48,712,48.997,1.068,0,59.465,9.296,G
47,0.49,665,49.015,1.111,0,59.398,9.382,G
48,0.5,687,48.997,1.08,0,59.453,9.492,G
49,0.51,753,48.911,1.074,0,59.532,9.443,G
50,0.52,753,48.875,1.087,0,59.551,9.431000000000001,G
51,0.53,679,48.898999999999994,1.099,0,59.545,9.522,G
52,0.54,656,48.985,1.129,0,59.593,9.51,G
53,0.55,591,49.06399999999999,1.166,0,59.648,9.48,G
54,0.56,623,49.18,1.111,0,59.715,9.217,G
55,0.57,661,49.351000000000006,1.141,0,59.581,8.924,G
56,0.58,650,49.479,1.087,0,59.483000000000004,8.674,G
57,0.59,600,49.516000000000005,1.068,0,59.575,8.442,G
58,0.6,559,49.485,1.148,0,59.435,8.588,G
59,0.61,647,49.473,1.135,0,59.27,8.582,G
60,0.62,674,49.473,1.111,0,59.435,8.369,G
61,0.63,611,49.449,1.044,0,59.435,8.533,G
62,0.64,105,20.461,1.099,0,59.715,6.025,G
63,0.65,510,11.628,1.087,0,60.045,4.047,G
