,z,VIA,Po,Pi,Vr,Cr,Pr,sol
0,0.02,228.0,53.413999999999994,0.385,0.0,16.271,2.77,L
1,0.04,266.0,53.555,0.409,0.0,18.201,2.7739999999999996,L
2,0.06,254.0,53.688,0.42700000000000005,0.0,18.387999999999998,2.659,L
3,0.08,153.0,54.218999999999994,0.385,0.0,19.437,2.537,L
4,0.1,288.0,54.82899999999999,0.40299999999999997,0.0,21.355999999999998,2.43,L
5,0.12,87.0,55.306000000000004,0.409,0.0,22.169,2.293,L
6,0.14,123.0,55.878,0.397,0.0,21.204,2.144,L
7,0.16,94.0,56.016000000000005,0.40299999999999997,0.0,21.52,2.011,L
8,0.18,48.0,56.336000000000006,0.397,0.0,22.837,1.869,L
9,0.2,47.0,56.519,0.409,0.0,21.578000000000003,1.671,L
10,0.22,13.0,57.023,0.40299999999999997,0.0,19.708,1.431,L
11,0.24,225.0,53.994,0.397,0.0,19.468,1.286,L
12,0.26,155.0,54.2,0.439,0.0,19.182000000000002,1.2590000000000001,L
13,0.28,19.0,56.542,0.40299999999999997,0.0,15.481,1.213,L
14,0.3,154.0,54.20399999999999,0.40299999999999997,0.0,16.430999999999997,1.156,L
15,0.32,305.0,53.895,0.40299999999999997,0.0,17.782,1.1520000000000001,L
16,0.34,172.0,53.836999999999996,0.409,0.0,16.996,1.167,L
17,0.36,229.0,53.975,0.37799999999999995,0.0,17.572,1.1179999999999999,L
18,0.38,220.0,54.078,0.409,0.0,19.289,1.1179999999999999,L
19,0.4,119.0,54.715,0.415,0.0,22.901,1.133,L
20,0.42,142.0,55.508,0.385,0.0,27.014,1.145,L
21,0.44,25.0,56.206,0.415,0.0,29.91,1.099,L
22,0.46,42.0,56.256,0.433,0.0,25.58,1.053,L
23,0.48,20.0,56.435,0.415,0.0,26.392,1.038,L
24,0.5,27.0,56.531000000000006,0.409,0.0,25.45,1.0,MC
25,0.52,11.0,56.568999999999996,0.409,0.0,22.844,0.9540000000000001,MC
26,0.54,17.0,56.588,0.40299999999999997,0.0,23.958000000000002,0.9079999999999999,MC
27,0.56,14.0,56.576,0.40299999999999997,0.0,22.951,0.889,MC
28,0.58,7.0,56.542,0.40299999999999997,0.0,24.16,0.847,MC
29,0.6,12.0,56.37,0.385,0.0,23.962,0.8240000000000001,MC
30,0.62,5.0,56.393,0.40299999999999997,0.0,23.035,0.813,MC
31,0.64,15.0,56.328,0.397,0.0,25.74,0.7859999999999999,MC
32,0.66,7.0,56.348,0.409,0.0,25.198,0.794,MC
33,0.68,7.0,56.24100000000001,0.409,0.0,22.135,0.809,MC
34,0.7,4.0,56.367,0.40299999999999997,0.0,23.523000000000003,0.8009999999999999,MC
35,0.72,8.0,56.126000000000005,0.40299999999999997,0.0,22.386,0.805,MC
36,0.74,6.0,56.203,0.397,0.0,25.065,0.79,MC
37,0.76,6.0,56.05,0.385,0.0,23.298000000000002,0.774,MC
38,0.78,8.0,56.088,0.37200000000000005,0.0,23.5,0.809,MC
39,0.8,5.0,55.778999999999996,0.37799999999999995,0.0,20.857,0.782,MC
40,0.82,22.0,55.611000000000004,0.37799999999999995,0.0,19.766,0.7859999999999999,MC
41,0.84,6.0,55.798,0.366,0.0,22.36,0.805,MC
42,0.86,14.0,55.722,0.354,0.0,20.124000000000002,0.809,MC
43,0.88,10.0,55.783,0.348,0.0,21.936,0.82,MC
44,0.9,10.0,55.985,0.354,0.0,23.004,0.828,MC
45,0.92,27.0,55.74100000000001,0.342,0.0,23.31,0.809,MC
46,0.94,8.0,55.93899999999999,0.348,0.0,23.924,0.809,MC
47,0.96,19.0,55.871,0.354,0.0,21.021,0.794,MC
48,0.98,12.0,55.568999999999996,0.348,0.0,21.295,0.79,MC
49,1.0,19.0,55.985,0.354,0.0,23.733,0.782,MC
50,1.02,11.0,55.855,0.336,0.0,23.76,0.763,MC
51,1.04,50.0,55.592,0.317,0.0,24.462,0.767,MC
52,1.06,13.0,55.763999999999996,0.324,0.0,24.576,0.7709999999999999,MC
53,1.08,22.0,55.413000000000004,0.336,0.0,26.655,0.782,MC
54,1.1,14.0,55.748999999999995,0.256,0.0,28.735,1.801,MC
55,1.12,18.0,55.615,0.262,0.0,27.613000000000003,1.476,MC
56,1.14,9.0,55.516000000000005,0.256,0.0,27.384,1.228,MC
57,1.16,21.0,55.585,0.244,0.0,25.488000000000003,1.091,MC
58,1.18,17.0,55.611000000000004,0.226,0.0,27.296,1.0190000000000001,MC
59,1.2,9.0,55.497,0.25,0.0,22.741,0.9840000000000001,MC
60,1.22,6.0,55.451,0.25,0.0,21.73,0.9420000000000001,MC
61,1.24,7.0,55.42100000000001,0.226,0.0,20.46,0.889,MC
62,1.26,6.0,55.283,0.214,0.0,19.674,0.866,MC
63,1.28,9.0,55.272,0.214,0.0,21.021,0.866,MC
64,1.3,10.0,55.394,0.18899999999999997,0.0,21.272,0.847,MC
65,1.32,7.0,55.443000000000005,0.18899999999999997,0.0,21.566,0.87,MC
66,1.34,10.0,55.31,0.18899999999999997,0.0,20.906,0.851,MC
67,1.36,7.0,55.23,0.18899999999999997,0.0,21.295,0.851,MC
68,1.38,13.0,55.119,0.183,0.0,20.971,0.847,MC
69,1.4,6.0,55.169,0.171,0.0,21.601,0.8390000000000001,MC
70,1.42,9.0,55.092,0.165,0.0,20.456,0.847,MC
71,1.44,10.0,55.02,0.159,0.0,20.895,0.8320000000000001,MC
72,1.46,5.0,55.157,0.153,0.0,21.414,0.843,MC
73,1.48,13.0,55.222,0.153,0.0,22.76,0.828,MC
74,1.5,9.0,55.207,0.153,0.0,22.463,0.828,MC
75,1.52,16.0,55.092,0.14,0.0,20.811,0.82,MC
76,1.54,9.0,55.023999999999994,0.134,0.0,19.998,0.8320000000000001,MC
77,1.56,14.0,54.946999999999996,0.14,0.0,21.868000000000002,0.8390000000000001,MC
78,1.58,7.0,55.058,0.128,0.0,22.138,0.8320000000000001,MC
79,1.6,8.0,55.165,0.134,0.0,21.955,0.809,MC
80,1.62,8.0,55.035,0.134,0.0,20.624000000000002,0.813,MC
81,1.64,7.0,54.993,0.128,0.0,20.223,0.8390000000000001,MC
82,1.66,10.0,55.15,0.128,0.0,21.849,0.8240000000000001,MC
83,1.68,6.0,55.115,0.122,0.0,20.185,0.8390000000000001,MC
84,1.7,7.0,54.93600000000001,0.122,0.0,20.914,0.8390000000000001,MC
85,1.72,4.0,54.898,0.128,0.0,20.936999999999998,0.8320000000000001,MC
86,1.74,11.0,54.917,0.10400000000000001,0.0,20.303,0.8390000000000001,MC
87,1.76,7.0,54.909,0.10400000000000001,0.0,21.505,0.858,MC
88,1.78,16.0,54.94,0.122,0.0,23.68,0.828,MC
89,1.8,11.0,55.07,0.11,0.0,23.519000000000002,0.843,MC
90,1.82,8.0,55.05,0.10400000000000001,0.0,22.206999999999997,0.866,MC
91,1.84,9.0,55.07,0.10400000000000001,0.0,21.081999999999997,0.858,MC
