,z,VIA,Po,Pi,Vr,Cr,Pr,sol
0,0.01,4,25.435,0.342,0,41.568000000000005,1.386,SL
1,0.02,1295,32.449,0.37200000000000005,0,41.672,1.7269999999999999,SL
2,0.03,1330,32.449,0.37200000000000005,0,41.672,1.7269999999999999,SL
3,0.04,4,33.218,0.354,0,46.183,1.08,SL
4,0.05,848,32.51,0.287,0,48.527,1.0190000000000001,SL
5,0.06,815,32.278,0.281,0,48.747,1.013,SL
6,0.07,66,31.802,0.324,0,48.283,1.038,SL
7,0.08,42,31.649,0.324,0,49.485,1.068,SL
8,0.09,106,31.881,0.37200000000000005,0,51.799,1.08,SL
9,0.1,283,31.741,0.348,0,52.13399999999999,1.068,SL
10,0.11,123,31.954,0.342,0,51.121,1.099,SL
11,0.12,33,32.247,0.317,0,48.356,1.08,SL
12,0.13,21,32.424,0.342,0,47.581,1.056,SL
13,0.14,56,32.357,0.342,0,47.403999999999996,1.038,SL
14,0.15,128,32.351,0.317,0,47.886,1.044,SL
15,0.16,72,32.479,0.336,0,48.576,1.056,SL
16,0.17,22,32.431,0.348,0,48.111999999999995,1.044,SL
17,0.18,28,32.577,0.348,0,47.99,1.044,SL
18,0.19,78,32.455,0.336,0,46.042,1.038,SL
19,0.2,89,32.351,0.317,0,46.464,1.044,AS
20,0.21,72,32.449,0.336,0,47.141000000000005,1.044,AS
21,0.22,32,32.388000000000005,0.324,0,46.775,1.038,AS
22,0.23,23,32.485,0.336,0,46.36,1.044,AS
23,0.24,622,32.357,0.281,0,46.287,1.074,AS
24,0.25,108,32.278,0.317,0,46.97,1.044,AS
25,0.26,573,32.156,0.324,0,46.085,1.038,AS
26,0.27,25,32.357,0.348,0,46.665,1.038,AS
27,0.28,28,32.388000000000005,0.354,0,46.317,1.038,AS
28,0.29,462,32.473,0.336,0,45.328,1.038,AS
29,0.3,96,32.247,0.342,0,45.431999999999995,1.044,AS
30,0.31,18,32.333,0.348,0,45.817,1.05,AS
31,0.32,39,32.205,0.311,0,46.13399999999999,1.044,AS
32,0.33,57,32.199,0.311,0,44.26,1.044,AS
33,0.34,1373,32.18,0.305,0,44.419,1.056,AS
34,0.35,1404,32.217,0.336,0,44.48,1.056,AS
35,0.36,27,32.113,0.317,0,44.181000000000004,1.056,AS
36,0.37,53,32.058,0.342,0,43.68,1.056,AS
37,0.38,478,32.095,0.40299999999999997,0,43.558,1.038,AS
38,0.39,565,32.174,0.324,0,43.229,1.068,AS
39,0.4,47,31.973000000000003,0.311,0,43.692,1.056,AS
40,0.41,37,31.881,0.342,0,43.674,1.08,AS
41,0.42,57,31.869,0.348,0,44.12,1.074,AS
42,0.43,751,31.814,0.354,0,43.125,1.074,AS
43,0.44,96,31.869,0.37200000000000005,0,42.221000000000004,1.08,AS
44,0.45,42,31.808000000000003,0.324,0,41.965,1.099,AS
45,0.46,40,31.784000000000002,0.324,0,42.696999999999996,1.099,AS
46,0.47,102,31.753,0.348,0,43.955,1.099,AS
47,0.48,817,31.808000000000003,0.293,0,44.449,1.129,AS
48,0.49,813,31.838,0.317,0,44.376000000000005,1.117,AS
49,0.5,33,31.881,0.342,0,45.181999999999995,1.111,AS
50,0.51,71,31.961,0.348,0,46.592,1.08,AS
51,0.52,61,31.912,0.342,0,47.062,1.111,AS
