,z,VIA,Po,Pi,Vr,Cr,Pr,sol
0,0.02,138,59.221000000000004,0.21100000000000002,0,26.296,0.10400000000000001,R
1,0.04,142,59.117,0.209,0,27.81,0.073,R
2,0.06,136,59.068000000000005,0.21100000000000002,0,31.228,0.073,R
3,0.08,141,59.349,0.214,0,30.343000000000004,0.073,R
4,0.1,131,59.136,0.217,0,28.480999999999998,0.073,R
5,0.12,86,59.623999999999995,0.217,0,30.343000000000004,0.043,R
6,0.14,88,59.788999999999994,0.223,0,33.621,0.006,R
7,0.16,85,59.733999999999995,0.215,0,32.644,0.006,R
8,0.18,62,60.076,0.223,0,31.515,0.0,R
9,0.2,56,60.131,0.221,0,32.717,0.0,R
10,0.22,55,60.192,0.217,0,33.035,0.0,R
11,0.24,54,59.825,0.22899999999999998,0,31.314,0.0,R
12,0.26,43,58.879,0.23800000000000002,0,31.715999999999998,0.0,R
13,0.28,46,56.871,0.226,0,29.897,0.0,R
14,0.3,36,57.445,0.24,0,29.976999999999997,0.0,R
15,0.32,61,58.092,0.259,0,26.693,0.0,R
16,0.34,279,54.70399999999999,0.26899999999999996,0,24.55,0.006,R
17,0.36,301,54.515,0.26899999999999996,0,28.603,0.043,R
18,0.38,279,54.551,0.278,0,27.267,0.092,R
19,0.4,387,54.338,0.26899999999999996,0,21.773000000000003,0.098,R
20,0.42,399,53.483000000000004,0.276,0,14.875,0.11,R
21,0.44,329,53.575,0.27899999999999997,0,18.288,0.134,R
22,0.46,350,54.178999999999995,0.278,0,21.125999999999998,0.128,R
23,0.48,345,53.715,0.27,0,15.065,0.226,R
24,0.5,273,54.698,0.24,0,18.750999999999998,0.201,R
25,0.52,251,54.924,0.23,0,19.209,0.14,R
26,0.54,147,56.01,0.22899999999999998,0,22.846999999999998,0.10400000000000001,R
27,0.56,17,57.358999999999995,0.22399999999999998,0,21.211,0.006,R
28,0.58,8,57.475,0.22399999999999998,0,20.339000000000002,0.0,R
29,0.6,8,57.152,0.214,0,20.009,0.0,R
30,0.62,9,57.108999999999995,0.21100000000000002,0,20.18,0.0,R
31,0.64,10,57.32899999999999,0.217,0,20.711,0.0,R
32,0.66,12,57.193999999999996,0.217,0,21.546999999999997,0.0,R
33,0.68,11,57.201,0.215,0,21.608,0.0,R
34,0.7,12,57.146,0.217,0,20.509,0.0,R
35,0.72,12,57.201,0.214,0,21.01,0.0,R
36,0.74,13,57.323,0.214,0,21.828000000000003,0.0,R
37,0.76,14,57.335,0.215,0,21.156,0.0,R
38,0.78,18,57.486999999999995,0.21100000000000002,0,22.603,0.0,R
39,0.8,36,57.652,0.215,0,24.055999999999997,0.0,R
40,0.82,52,57.518,0.218,0,22.634,0.0,R
41,0.84,78,57.225,0.217,0,24.123,0.0,R
42,0.86,136,56.615,0.209,0,23.018,0.0,R
43,0.88,180,56.053000000000004,0.21100000000000002,0,20.522,0.0,R
44,0.9,181,55.821000000000005,0.214,0,22.328000000000003,0.006,R
45,0.92,246,55.516000000000005,0.215,0,19.355999999999998,0.018000000000000002,R
46,0.94,50,60.552,0.465,0,19.965999999999998,0.14,R
47,0.96,63,60.448,0.465,0,20.57,0.098,R
48,0.98,168,59.215,0.47,0,18.831,0.079,R
49,1.0,350,58.11,0.467,0,15.913,0.092,R
50,1.02,402,56.053000000000004,0.46799999999999997,0,14.241,0.122,R
51,1.04,400,55.888000000000005,0.465,0,14.088,0.22,R
52,1.06,407,55.882,0.47600000000000003,0,13.703,0.336,R
53,1.08,440,55.791000000000004,0.47,0,13.844000000000001,0.42700000000000005,R
