,z,VIA,Po,Pi,Vr,Cr,Pr,sol
0,0.02,10,21.95,0.9520000000000001,0,29.91,0.0,L
1,0.04,143,44.516000000000005,0.9520000000000001,0,30.264,0.0,L
2,0.06,94,42.923,0.9520000000000001,0,30.953000000000003,0.0,L
3,0.08,23,39.566,0.9520000000000001,0,30.831,0.0,L
4,0.1,47,41.91,0.958,0,31.143,0.0,L
5,0.12,72,42.178999999999995,0.9520000000000001,0,32.144,0.0,L
6,0.14,76,42.513999999999996,0.9520000000000001,0,32.815,0.0,L
7,0.16,59,42.746,0.9520000000000001,0,35.568000000000005,0.0,L
8,0.18,48,43.31399999999999,0.9520000000000001,0,38.168,0.0,L
9,0.2,32,44.974,0.9520000000000001,0,40.659,0.0,L
10,0.22,15,35.037,0.9520000000000001,0,42.398,0.0,L
11,0.24,8,25.789,0.946,0,32.815,0.0,L
12,0.26,14,47.751999999999995,0.946,0,38.303000000000004,0.0,L
13,0.28,13,49.265,0.946,0,32.015,0.0,L
14,0.3,23,50.315,0.934,0,31.741,0.0,MC
15,0.32,37,51.835,0.946,0,35.452,0.0,MC
16,0.34,29,52.012,0.946,0,36.885999999999996,0.0,MC
17,0.36,31,51.963,0.946,0,34.347,0.0,MC
18,0.38,27,51.994,0.934,0,37.186,0.0,MC
19,0.4,22,52.11600000000001,0.946,0,35.867,0.0,MC
20,0.42,16,52.18899999999999,0.946,0,36.093,0.0,MC
21,0.44,12,52.31100000000001,0.946,0,35.891999999999996,0.0,MC
22,0.46,14,52.226000000000006,0.9520000000000001,0,35.788000000000004,0.0,MC
23,0.48,18,52.146,0.946,0,36.086999999999996,0.0,MC
24,0.5,10,52.317,0.946,0,36.001,0.0,MC
25,0.52,18,52.177,0.9520000000000001,0,36.764,0.0,MC
26,0.54,14,52.232,0.9520000000000001,0,35.592,0.0,MC
27,0.56,18,52.128,0.946,0,35.934,0.0,MC
28,0.58,24,51.988,0.946,0,37.54,0.0,MC
29,0.6,26,51.957,0.946,0,35.653,0.0,MC
30,0.62,53,52.684,0.946,0,35.678000000000004,0.0,MC
31,0.64,75,54.57,0.934,0,39.279,0.0,MC
32,0.66,63,54.79600000000001,0.946,0,37.54,0.0,MC
33,0.68,51,55.076,0.946,0,38.62,0.0,MC
34,0.7,81,54.521,0.9279999999999999,0,39.224000000000004,0.0,MC
35,0.72,82,54.515,0.946,0,37.118,0.0,MC
36,0.74,96,54.301,0.946,0,39.505,0.0,MC
37,0.76,51,55.076,0.946,0,33.157,0.0,MC
38,0.78,10,24.63,0.9520000000000001,0,31.179000000000002,9.229,MC
39,0.8,140,54.13,0.958,0,32.443000000000005,0.0,MC
40,0.82,152,53.935,0.958,0,32.900999999999996,0.0,MC
41,0.84,119,54.368,0.958,0,32.821,0.0,MC
42,0.86,82,54.967,0.9520000000000001,0,37.515,0.0,MC
43,0.88,94,55.302,0.946,0,39.34,0.0,MC
44,0.9,53,57.378,0.9520000000000001,0,35.922,0.0,MC
45,0.92,61,53.41,0.47,0,52.146,0.0,MC
46,0.94,66,53.672,0.46399999999999997,0,50.437,0.0,MC
47,0.96,61,53.599,0.46399999999999997,0,50.92,0.0,MC
48,0.98,63,53.672,0.45799999999999996,0,50.821999999999996,0.0,MC
49,1.0,63,53.795,0.46399999999999997,0,50.211999999999996,0.0,MC
50,1.02,116,56.407,0.46399999999999997,0,50.571999999999996,0.0,MC
51,1.04,116,58.952,0.47,0,51.615,0.0,MC
52,1.06,93,59.441,0.46399999999999997,0,54.997,0.0,MC
53,1.08,98,59.593,0.46399999999999997,0,59.306000000000004,0.0,MC
54,1.1,42,60.93,0.45799999999999996,0,60.143,0.0,MC
55,1.12,61,60.71,0.45799999999999996,0,62.175,0.0,MC
56,1.14,92,59.667,0.46399999999999997,0,62.083999999999996,0.0,MC
57,1.16,110,59.471000000000004,0.46399999999999997,0,58.0,0.0,MC
58,1.18,107,59.062,0.46399999999999997,0,57.358999999999995,0.0,MC
59,1.2,85,60.001999999999995,0.46399999999999997,0,57.573,0.0,MC
60,1.22,57,60.472,0.46399999999999997,0,60.25899999999999,0.0,MC
61,1.24,76,60.076,0.46399999999999997,0,62.633,0.0,MC
62,1.26,75,60.265,0.46399999999999997,0,59.288000000000004,0.0,MC
63,1.28,96,59.532,0.46399999999999997,0,59.611999999999995,0.0,MC
64,1.3,97,59.471000000000004,0.47,0,58.336000000000006,0.0,MC
65,1.32,109,58.873000000000005,0.46399999999999997,0,57.823,0.0,MC
66,1.34,121,58.611000000000004,0.45799999999999996,0,59.501999999999995,0.0,MC
67,1.36,119,58.885,0.46399999999999997,0,57.732,0.0,MC
68,1.38,53,60.283,0.46399999999999997,0,61.754,0.0,MC
69,1.4,54,60.466,0.47,0,65.111,0.0,MC
70,1.42,75,59.972,0.446,0,61.15,0.0,MC
71,1.44,70,60.021,0.46399999999999997,0,61.986000000000004,0.0,MC
72,1.46,98,59.288000000000004,0.45799999999999996,0,62.426,0.0,MC
73,1.48,103,59.038000000000004,0.46399999999999997,0,61.62,0.0,MC
