,z,VIA,Po,Pi,Vr,Cr,Pr,sol
0,0.01,870,53.66,0.226,0,36.330999999999996,7.709,SL
1,0.02,870,53.66,0.226,0,36.330999999999996,7.709,SL
2,0.03,870,53.66,0.226,0,36.330999999999996,7.709,SL
3,0.04,1100,53.66,0.226,0,36.330999999999996,7.709,SL
4,0.05,1100,53.66,0.226,0,36.330999999999996,7.709,SL
5,0.06,1100,53.66,0.226,0,36.330999999999996,7.709,SL
6,0.07,1100,53.66,0.226,0,36.330999999999996,7.709,SL
7,0.08,1100,53.66,0.226,0,36.330999999999996,7.709,SL
8,0.09,484,53.605,0.262,0,36.641999999999996,7.856,SL
9,0.1,890,53.318000000000005,0.281,0,37.271,7.9110000000000005,SL
10,0.11,1002,53.172,0.281,0,37.552,7.917000000000001,SL
11,0.12,1198,52.342,0.22,0,37.491,8.106,SL
12,0.13,563,52.11600000000001,0.25,0,37.711,8.155,SL
13,0.14,401,51.713,0.287,0,39.163000000000004,8.277000000000001,SL
14,0.15,1039,51.81100000000001,0.214,0,40.408,8.24,SL
15,0.16,1420,51.768,0.201,0,40.378,8.314,SL
16,0.17,1371,51.768,0.201,0,40.378,8.314,SL
17,0.18,905,51.683,0.214,0,40.671,8.314,SL
18,0.19,405,51.353,0.22,0,41.17100000000001,8.332,SL
19,0.2,716,50.547,0.195,0,40.488,8.35,SL
20,0.21,831,50.431000000000004,0.293,0,39.676,8.338,SL
21,0.22,368,50.602,0.22,0,43.46,8.369,SL
22,0.23,305,51.701,0.18899999999999997,0,46.604,8.392999999999999,SL
23,0.24,399,55.125,0.171,0,49.21,8.332,SL
24,0.25,825,58.598,0.262,0,50.833999999999996,8.259,SL
25,0.26,979,59.166000000000004,0.287,0,51.042,8.253,SL
26,0.27,690,62.755,0.281,0,53.818999999999996,8.039,SL
27,0.28,348,66.613,0.275,0,57.42,7.886,SL
28,0.29,666,70.385,0.226,0,60.137,7.874,SL
29,0.3,1184,72.546,0.214,0,61.113,7.831,SL
30,0.31,1187,72.961,0.159,0,61.638000000000005,7.831,SL
31,0.32,793,72.961,0.159,0,61.638000000000005,7.831,SL
32,0.33,294,74.389,0.201,0,64.904,7.763999999999999,SL
33,0.34,475,78.693,0.244,0,65.923,7.617999999999999,SL
34,0.35,763,82.77,0.22,0,68.688,7.422000000000001,SL
35,0.36,1464,84.986,0.226,0,69.348,7.416,SL
36,0.37,1014,86.103,0.226,0,69.67699999999999,7.404,SL
37,0.38,331,88.60600000000001,0.336,0,72.253,7.398,SL
38,0.39,457,91.719,0.275,0,74.896,7.374,SL
39,0.4,929,93.605,0.275,0,78.19800000000001,7.306,SL
40,0.41,843,93.605,0.275,0,78.19800000000001,7.306,SL
41,0.42,340,95.699,0.311,0,85.291,7.245,SL
42,0.43,524,97.725,0.22,0,81.98899999999999,7.117000000000001,SL
43,0.44,908,98.677,0.244,0,83.014,7.062,SL
44,0.45,1299,101.491,0.25,0,93.48299999999999,6.989,SL
45,0.46,825,100.24,0.23199999999999998,0,91.90799999999999,7.02,SL
46,0.47,373,95.637,0.201,0,89.161,7.178,SL
47,0.48,501,89.649,0.256,0,82.95299999999999,7.367999999999999,SL
48,0.49,919,87.537,0.256,0,75.09100000000001,7.404,SL
49,0.5,1399,87.36,0.23199999999999998,0,72.778,7.416,SL
50,0.51,322,86.536,0.18899999999999997,0,72.339,7.452999999999999,SL
51,0.52,445,84.772,0.275,0,74.725,7.569,SL
52,0.53,651,85.212,0.226,0,76.245,7.465,SL
53,0.54,1008,87.171,0.244,0,74.743,7.422000000000001,SL
54,0.55,1268,87.171,0.244,0,74.743,7.422000000000001,SL
55,0.56,388,90.309,0.256,0,74.53,7.392,SL
56,0.57,572,88.697,0.317,0,75.262,7.404,SL
57,0.58,955,87.885,0.324,0,76.086,7.404,SL
58,0.59,1285,87.788,0.366,0,77.96600000000001,7.398,SL
59,0.6,1330,87.788,0.366,0,77.96600000000001,7.398,SL
60,0.61,391,89.186,0.25,0,77.68,7.392,SL
61,0.62,618,88.49,0.262,0,79.45,7.398,SL
62,0.63,872,86.93299999999999,0.293,0,79.755,7.416,SL
63,0.64,1159,85.40100000000001,0.348,0,78.943,7.452999999999999,SL
64,0.65,1330,83.80799999999999,0.256,0,73.065,7.459,SL
65,0.66,133,78.992,0.171,0,71.63,7.361000000000001,SL
66,0.67,534,75.964,0.244,0,73.657,7.111000000000001,SL
67,0.68,879,76.801,0.244,0,72.516,7.099,SL
68,0.69,1251,76.923,0.18899999999999997,0,71.02600000000001,7.129,SL
69,0.7,819,72.65,0.23199999999999998,0,68.774,7.087000000000001,SL
70,0.71,434,73.877,0.244,0,66.967,7.16,SL
71,0.72,897,74.396,0.171,0,65.282,7.313,SL
72,0.73,1541,73.749,0.195,0,67.547,7.386,SL
73,0.74,1393,73.419,0.201,0,68.676,7.416,SL
74,0.75,312,72.277,0.171,0,69.683,7.484,SL
75,0.76,577,70.446,0.214,0,64.013,7.691,SL
76,0.77,947,68.932,0.214,0,62.388999999999996,7.74,SL
77,0.78,1506,68.71300000000001,0.214,0,65.514,7.7829999999999995,SL
78,0.79,1027,68.273,0.214,0,71.783,7.862,SL
79,0.8,323,67.083,0.214,0,69.402,7.88,SL
80,0.81,745,66.021,0.226,0,64.922,7.874,SL
