,z,VIA,Po,Pi,Vr,Cr,Pr,sol
0,0.02,142,56.041000000000004,30.685,0,51.413999999999994,2.35,L
1,0.04,131,57.5,30.703000000000003,0,51.744,2.307,L
2,0.06,125,58.727,30.709,0,52.873000000000005,2.295,L
3,0.08,119,59.343,30.74,0,54.123999999999995,2.204,L
4,0.1,118,59.678999999999995,30.844,0,55.302,2.075,L
5,0.12,120,59.763999999999996,31.160999999999998,0,55.919,1.99,L
6,0.14,110,60.068999999999996,31.465999999999998,0,56.443999999999996,1.911,L
7,0.16,116,60.131,31.636999999999997,0,57.207,1.837,L
8,0.18,119,60.1,31.71,0,57.201,1.831,L
9,0.2,121,60.093999999999994,31.776999999999997,0,56.92,1.8130000000000002,A
10,0.22,124,60.008,32.052,0,56.895,1.8130000000000002,A
11,0.24,125,59.88,32.18,0,56.266999999999996,1.807,A
12,0.26,120,59.96,32.308,0,55.412,1.8130000000000002,A
13,0.28,104,60.185,32.656,0,56.126000000000005,1.807,A
14,0.3,98,60.558,32.73,0,57.303999999999995,1.788,A
15,0.32,97,60.643,32.815,0,58.037,1.7519999999999998,A
16,0.34,92,60.648999999999994,33.029,0,58.177,1.6909999999999998,A
17,0.36,86,60.674,33.248000000000005,0,59.001000000000005,1.575,A
18,0.38,73,61.028,33.31,0,60.521,1.495,A
19,0.4,68,61.333,33.145,0,62.975,1.453,A
20,0.42,66,61.443000000000005,32.907,0,65.233,1.392,A
21,0.44,42,61.937,32.656,0,65.649,1.3430000000000002,A
22,0.46,27,62.431999999999995,32.492,0,65.594,1.2819999999999998,A
23,0.48,15,62.755,32.217,0,64.336,1.087,A
24,0.5,10,63.036,31.93,0,65.667,0.897,A
25,0.52,11,63.005,31.924,0,71.47800000000001,0.861,A
26,0.54,11,63.005,32.022,0,65.179,0.8420000000000001,A
27,0.56,10,62.908,32.089,0,63.012,0.8420000000000001,A
28,0.58,16,62.81,32.064,0,67.828,0.836,A
29,0.6,17,62.761,32.046,0,70.88600000000001,0.836,A
30,0.62,18,62.718999999999994,32.138000000000005,0,64.061,0.836,A
31,0.64,25,62.597,32.174,0,62.23,0.8420000000000001,A
32,0.66,32,62.371,32.174,0,64.03699999999999,0.861,A
33,0.68,43,62.126999999999995,32.199,0,64.684,0.885,A
34,0.7,54,61.895,32.26,0,66.381,0.8909999999999999,A
35,0.72,70,61.437,32.724000000000004,0,69.07300000000001,0.903,A
36,0.74,70,61.144,33.786,0,67.455,0.922,A
37,0.76,65,61.15,35.617,0,65.331,0.9279999999999999,A
38,0.78,58,61.229,37.863,0,66.93,0.946,A
39,0.8,49,61.571000000000005,38.638000000000005,0,68.737,0.9640000000000001,A
40,0.82,44,61.638000000000005,39.42,0,70.26899999999999,0.9640000000000001,A
41,0.84,34,61.943000000000005,39.536,0,66.21600000000001,0.946,A
42,0.86,30,62.138999999999996,37.949,0,67.16199999999999,0.9279999999999999,A
43,0.88,28,62.181000000000004,35.446,0,69.634,0.903,A
44,0.9,26,62.175,34.677,0,74.292,0.897,A
45,0.92,25,62.211999999999996,34.469,0,70.355,0.8909999999999999,A
46,0.94,18,62.371,35.22,0,71.82600000000001,0.873,A
47,0.96,11,62.633,34.994,0,63.396,0.861,A
48,0.98,11,62.548,34.005,0,64.196,0.8420000000000001,A
49,1.0,6,61.223,33.059,0,64.678,0.897,A
50,1.02,9,61.51,32.516,0,65.935,1.013,A
51,1.04,9,60.997,32.663000000000004,0,66.235,0.9520000000000001,A
