,z,VIA,Po,Pi,Vr,Cr,Pr,sol
0,0.04,357,61.028,0.172,0,30.569000000000003,0.8909999999999999,S
1,0.06,347,61.138000000000005,0.177,0,30.366999999999997,0.7809999999999999,S
2,0.08,323,61.119,0.175,0,31.198,0.562,S
3,0.1,305,61.26,0.179,0,31.143,0.311,S
4,0.12,278,61.791000000000004,0.15,0,32.37,0.275,S
5,0.14,189,62.981,0.162,0,35.617,0.018000000000000002,S
6,0.16,96,64.55,0.198,0,41.873000000000005,0.0,S
7,0.18,108,64.55,0.20800000000000002,0,44.748000000000005,0.0,S
8,0.2,96,64.715,0.223,0,47.825,0.0,S
9,0.22,61,65.233,0.29100000000000004,0,45.231,0.0,S
10,0.24,35,65.691,0.284,0,39.481,0.0,S
11,0.26,81,64.568,0.285,0,42.313,0.0,S
12,0.28,127,63.653,0.284,0,46.891000000000005,0.0,S
13,0.3,131,63.457,0.298,0,45.626999999999995,0.0,S
14,0.32,163,63.115,0.301,0,45.121,0.0,S
15,0.34,94,64.342,0.285,0,44.852,0.0,S
16,0.36,71,64.983,0.24600000000000002,0,42.606,0.0,S
17,0.38,127,64.348,0.247,0,44.101000000000006,0.0,S
18,0.4,157,63.555,0.275,0,46.091,0.0,S
19,0.42,172,63.39,0.278,0,45.913999999999994,0.0,S
20,0.44,165,63.543,0.29,0,46.67100000000001,0.0,S
21,0.46,158,63.427,0.278,0,44.315,0.0,S
22,0.48,132,63.775,0.301,0,47.288000000000004,0.0,S
23,0.5,110,64.232,0.29,0,51.048,0.0,S
24,0.52,115,64.245,0.29100000000000004,0,49.027,0.0,S
25,0.54,174,63.347,0.27899999999999997,0,48.508,0.0,S
26,0.56,175,63.402,0.29,0,43.033,0.0,S
27,0.58,218,63.005,0.293,0,45.278999999999996,0.0,S
28,0.6,214,62.663999999999994,0.295,0,43.125,0.0,S
29,0.62,188,63.085,0.278,0,38.596,0.0,S
30,0.64,156,63.555,0.267,0,40.231,0.0,S
31,0.66,138,64.0,0.267,0,42.942,0.0,S
32,0.68,193,63.372,0.261,0,47.715,0.0,S
33,0.7,220,62.461999999999996,0.262,0,43.955,0.0,S
34,0.72,189,63.03,0.27,0,39.859,0.0,S
35,0.74,131,63.891000000000005,0.262,0,37.68,0.0,S
36,0.76,81,64.702,0.284,0,44.101000000000006,0.0,S
37,0.78,85,64.507,0.287,0,46.055,0.0,S
38,0.8,70,64.837,0.285,0,45.31,0.0,S
39,0.82,30,65.423,0.293,0,40.683,0.0,S
40,0.84,52,65.02600000000001,0.295,0,39.554,0.0,S
41,0.86,52,65.209,0.29,0,39.993,0.0,S
42,0.88,177,62.571999999999996,0.287,0,41.605,0.0,S
43,0.9,181,62.638999999999996,0.29100000000000004,0,41.599,0.0,S
44,0.92,173,62.615,0.282,0,41.849,0.0,S
45,0.94,172,62.828,0.284,0,40.085,0.0,S
46,0.96,40,65.264,0.298,0,37.863,0.0,S
47,0.98,37,65.38,0.24100000000000002,0,35.342,0.0,S
48,1.0,65,64.873,0.237,0,38.339,0.0,S
49,1.02,25,65.545,0.282,0,38.528,0.0,S
50,1.04,154,63.56100000000001,0.127,0,47.739,0.0,S
51,1.06,152,63.091,0.133,0,44.346000000000004,0.0,S
52,1.08,122,63.433,0.13,0,45.968999999999994,0.0,S
53,1.1,69,64.281,0.162,0,44.833999999999996,0.0,S
54,1.12,40,64.812,0.218,0,42.806999999999995,0.0,S
55,1.14,61,64.306,0.247,0,45.463,0.0,S
56,1.16,58,64.403,0.23800000000000002,0,46.56100000000001,0.0,S
57,1.18,65,64.281,0.24100000000000002,0,46.152,0.0,S
58,1.2,80,64.092,0.247,0,46.531000000000006,0.0,S
59,1.22,89,63.909,0.249,0,46.952,0.0,S
60,1.24,96,63.878,0.249,0,46.769,0.0,S
61,1.26,128,63.482,0.255,0,47.013000000000005,0.0,S
62,1.28,164,62.908,0.253,0,44.803000000000004,0.0,S
63,1.3,204,62.42,0.253,0,42.593999999999994,0.0,S
64,1.32,221,61.992,0.249,0,40.061,0.0,S
65,1.34,217,62.083999999999996,0.259,0,37.338,0.0,S
66,1.36,221,61.986000000000004,0.29,0,39.102,0.0,S
67,1.38,205,61.986000000000004,0.295,0,39.658,0.0,S
68,1.4,175,62.34,0.298,0,41.825,0.0,S
69,1.42,104,63.36600000000001,0.302,0,36.355,0.0,S
70,1.44,48,64.373,0.299,0,38.095,0.0,S
71,1.46,48,64.446,0.302,0,41.568000000000005,0.0,S
72,1.48,44,64.446,0.305,0,40.408,0.0,S
73,1.5,30,64.611,0.305,0,42.331,0.0,S
74,1.52,15,64.855,0.295,0,41.001000000000005,0.0,S
75,1.54,15,64.806,0.295,0,40.537,0.0,S
76,1.56,34,64.745,0.29100000000000004,0,42.545,0.0,S
77,1.58,26,64.525,0.308,0,44.223,0.0,S
78,1.6,18,64.64699999999999,0.302,0,41.77,0.0,S
79,1.62,27,64.501,0.29100000000000004,0,43.06399999999999,0.0,S
80,1.64,40,64.141,0.287,0,48.556999999999995,0.0,S
81,1.66,29,64.44,0.29,0,40.689,0.0,S
82,1.68,32,64.336,0.293,0,35.666,0.0,S
83,1.7,46,64.074,0.295,0,38.596,0.0,S
84,1.72,68,63.744,0.298,0,36.789,0.0,S
85,1.74,60,63.775,0.299,0,38.077,0.0,S
86,1.76,74,63.683,0.302,0,39.010999999999996,0.0,S
87,1.78,59,63.817,0.299,0,39.328,0.0,S
88,1.8,67,63.695,0.31,0,41.275,0.0,S
89,1.82,48,63.988,0.313,0,40.47,0.0,S
90,1.84,58,63.854,0.316,0,41.19,0.0,S
91,1.86,58,63.836000000000006,0.307,0,44.468,0.0,S
92,1.88,48,63.897,0.317,0,43.308,0.0,S
93,1.9,69,63.738,0.32,0,42.026,0.0,S
94,1.92,112,62.841,0.313,0,45.456,0.0,S
95,1.94,103,63.073,0.308,0,43.766000000000005,0.0,S
96,1.96,93,63.097,0.308,0,41.373000000000005,0.0,S
97,1.98,53,63.683,0.314,0,38.614000000000004,0.0,S
98,2.0,54,63.805,0.316,0,39.291,0.0,S
99,2.02,40,63.976000000000006,0.313,0,37.186,0.0,S
100,2.04,29,64.196,0.316,0,35.464,0.0,S
101,2.06,29,64.165,0.299,0,36.716,0.0,S
102,2.08,35,64.061,0.29100000000000004,0,39.414,0.0,S
103,2.1,38,63.958,0.276,0,36.746,0.0,S
104,2.12,72,63.463,0.278,0,39.719,0.0,S
105,2.14,99,63.03,0.27,0,36.722,0.0,S
106,2.16,108,62.943999999999996,0.284,0,36.141999999999996,0.0,S
107,2.18,105,62.998999999999995,0.298,0,37.277,0.0,S
108,2.2,77,63.18899999999999,0.307,0,41.049,0.0,S
109,2.22,104,63.03,0.31,0,44.565,0.0,S
110,2.24,149,62.242,0.313,0,44.663000000000004,0.0,S
111,2.26,120,62.7,0.308,0,46.744,0.0,S
112,2.28,112,62.693999999999996,0.298,0,44.449,0.0,S
113,2.3,88,62.981,0.302,0,41.708999999999996,0.0,S
114,2.32,76,63.128,0.305,0,41.3,0.0,S
115,2.34,93,62.998999999999995,0.307,0,39.681999999999995,0.0,S
116,2.36,138,62.23,0.314,0,40.549,0.0,S
117,2.38,147,62.12,0.31,0,39.145,0.0,S
118,2.4,174,61.913000000000004,0.308,0,40.146,0.0,S
119,2.42,171,61.815,0.313,0,38.583,0.0,S
120,2.44,189,61.528,0.314,0,38.095,0.0,S
121,2.46,194,61.382,0.317,0,37.881,0.0,S
122,2.48,194,61.687,0.31,0,39.078,0.0,S
123,2.5,228,61.254,0.307,0,38.339,0.0,S
124,2.52,257,60.601000000000006,0.317,0,35.129,0.0,S
125,2.54,241,60.802,0.32,0,32.943000000000005,0.0,S
126,2.56,220,61.223,0.32,0,34.707,0.0,S
127,2.58,197,61.272,0.314,0,34.195,0.0,S
128,2.6,197,61.559,0.31,0,33.938,0.0,S
129,2.62,227,60.948,0.324,0,32.583,0.0,S
130,2.64,26,64.135,0.31,0,34.323,0.0,S
131,2.66,37,63.805,0.308,0,35.647,0.0,S
132,2.68,25,63.738,0.31,0,36.661,0.0,S
133,2.7,23,63.823,0.295,0,34.829,0.0,S
134,2.72,17,63.86,0.298,0,35.025,0.0,S
135,2.74,29,63.775,0.302,0,34.915,0.0,S
136,2.76,43,63.42100000000001,0.295,0,41.458,0.0,S
137,2.78,69,62.968999999999994,0.293,0,48.086999999999996,0.0,S
138,2.8,66,63.036,0.308,0,50.266000000000005,0.0,S
139,2.82,66,63.012,0.313,0,48.056999999999995,0.0,S
140,2.84,84,62.871,0.305,0,48.655,0.0,S
141,2.86,122,62.328,0.301,0,49.662,0.0,S
142,2.88,125,62.291000000000004,0.31,0,48.233999999999995,0.0,S
143,2.9,148,61.864,0.305,0,46.885,0.0,S
144,2.92,153,61.864,0.302,0,46.641000000000005,0.0,S
145,2.94,154,61.833999999999996,0.298,0,46.218999999999994,0.0,S
146,2.96,144,61.87,0.295,0,45.707,0.0,S
147,2.98,129,62.047,0.293,0,45.64,0.0,S
148,3.0,51,63.286,0.298,0,37.674,0.0,S
149,3.02,49,63.402,0.31,0,37.723,0.0,S
150,3.04,114,62.401,0.308,0,48.606,0.0,S
151,3.06,129,62.236000000000004,0.313,0,51.213,0.0,S
152,3.08,142,62.053000000000004,0.314,0,46.43899999999999,0.0,S
153,3.1,201,61.351000000000006,0.29100000000000004,0,46.299,0.0,S
154,3.12,206,61.083,0.293,0,43.418,0.0,S
155,3.14,176,61.327,0.305,0,40.836,0.0,S
156,3.16,177,61.547,0.308,0,42.788999999999994,0.0,S
157,3.18,194,61.138000000000005,0.305,0,41.733000000000004,0.0,S
158,3.2,202,60.735,0.307,0,38.95,0.0,S
159,3.22,213,60.99100000000001,0.305,0,36.319,0.0,S
160,3.24,217,60.9,0.299,0,36.545,0.0,S
161,3.26,192,61.058,0.301,0,36.85,0.0,S
162,3.28,159,61.479,0.307,0,38.119,0.0,S
163,3.3,60,63.097,0.299,0,35.562,0.0,S
164,3.32,41,63.31100000000001,0.299,0,33.676,0.0,S
165,3.34,13,63.836000000000006,0.308,0,31.594,0.0,S
166,3.36,12,63.744,0.307,0,31.831999999999997,0.0,S
167,3.38,17,63.61,0.31,0,30.19,0.0,S
168,3.4,17,63.549,0.316,0,30.752,0.0,S
169,3.42,12,63.468999999999994,0.322,0,30.807,0.0,S
170,3.44,12,63.408,0.324,0,32.363,0.0,S
171,3.46,17,63.396,0.324,0,34.463,0.0,S
172,3.48,32,62.718999999999994,0.324,0,39.468,0.0,S
173,3.5,26,62.608999999999995,0.317,0,42.038000000000004,0.0,S
174,3.52,25,62.645,0.31,0,40.75,0.0,S
175,3.54,28,62.67,0.305,0,38.681,0.0,S
176,3.56,28,62.638999999999996,0.305,0,39.621,0.0,S
177,3.58,33,62.516999999999996,0.308,0,40.457,0.0,S
178,3.6,39,62.358000000000004,0.293,0,40.878,0.0,S
179,3.62,58,62.09,0.301,0,41.586999999999996,0.0,S
180,3.64,72,61.937,0.307,0,42.282,0.0,S
181,3.66,98,61.541000000000004,0.301,0,43.00899999999999,0.0,S
182,3.68,102,61.437,0.313,0,39.926,0.0,S
183,3.7,92,61.608000000000004,0.307,0,36.96,0.0,S
184,3.72,97,61.412,0.313,0,37.161,0.0,S
185,3.74,97,61.455,0.307,0,38.504,0.0,S
186,3.76,100,61.382,0.305,0,39.603,0.0,S
187,3.78,101,61.284,0.308,0,39.407,0.0,S
188,3.8,109,61.168,0.305,0,40.976000000000006,0.0,S
189,3.82,126,61.04600000000001,0.302,0,39.816,0.0,S
190,3.84,146,60.93,0.308,0,38.272,0.0,S
191,3.86,155,60.81399999999999,0.314,0,36.154,0.0,S
192,3.88,177,60.411,0.308,0,35.94,0.0,S
193,3.9,193,60.283,0.314,0,36.569,0.0,S
194,3.92,192,60.143,0.31,0,35.91,0.0,S
195,3.94,129,60.845,0.31,0,34.72,0.0,S
196,3.96,37,63.03,0.314,0,27.48,0.0,S
197,3.98,223,60.063,0.32,0,28.304000000000002,0.0,S
198,4.0,212,59.806999999999995,0.322,0,34.622,0.0,MC
199,4.02,196,59.861999999999995,0.324,0,33.821999999999996,0.0,MC
200,4.04,210,59.941,0.322,0,33.755,0.0,MC
201,4.06,210,59.928999999999995,0.322,0,33.95,0.0,MC
202,4.08,202,60.008,0.325,0,34.121,0.0,MC
203,4.1,189,60.068999999999996,0.324,0,33.92,0.0,MC
204,4.12,179,60.233999999999995,0.324,0,31.331999999999997,0.0,MC
205,4.14,172,60.356,0.324,0,31.9,0.0,MC
206,4.16,153,60.588,0.324,0,32.247,0.0,MC
207,4.18,145,60.692,0.32,0,30.250999999999998,0.0,MC
208,4.2,76,61.669,0.32,0,32.247,0.0,MC
209,4.22,69,61.778999999999996,0.316,0,31.021,0.0,MC
210,4.24,78,61.589,0.322,0,31.869,0.0,MC
211,4.26,61,61.809,0.317,0,31.386999999999997,0.0,MC
212,4.28,69,61.73,0.322,0,31.014,0.0,MC
213,4.3,68,61.699,0.316,0,31.386999999999997,0.0,MC
214,4.32,44,62.035,0.324,0,30.031999999999996,0.0,MC
215,4.34,71,62.023,0.32,0,29.311,0.0,MC
216,4.36,28,62.261,0.324,0,29.256,0.0,MC
217,4.38,58,61.809,0.325,0,28.994,0.0,MC
218,4.4,59,62.138999999999996,0.324,0,31.1,0.0,MC
219,4.42,29,62.151,0.322,0,29.22,0.0,MC
220,4.44,37,62.188,0.324,0,28.909000000000002,0.0,MC
221,4.46,24,62.236000000000004,0.322,0,28.475,0.0,MC
222,4.48,40,62.114,0.32,0,29.372,0.0,MC
223,4.5,42,61.87,0.32,0,31.13,0.0,MC
224,4.52,39,62.151,0.322,0,28.475,0.0,MC
225,4.54,24,62.297,0.324,0,27.041,0.0,MC
226,4.56,39,61.956,0.324,0,30.978,0.0,MC
227,4.58,24,62.12,0.325,0,29.495,0.0,MC
228,4.6,22,62.145,0.32799999999999996,0,28.829,0.0,MC
229,4.62,197,59.806999999999995,0.325,0,30.898000000000003,0.0,MC
230,4.64,185,59.349,0.32,0,35.147,0.0,MC
231,4.66,184,59.422,0.325,0,35.934,0.0,MC
232,4.68,180,59.532,0.324,0,35.104,0.0,MC
233,4.7,161,59.788999999999994,0.324,0,35.617,0.0,MC
234,4.72,160,59.728,0.33,0,35.165,0.0,MC
235,4.74,153,59.801,0.32799999999999996,0,36.117,0.0,MC
236,4.76,150,59.923,0.32799999999999996,0,36.911,0.0,MC
237,4.78,35,61.84,0.324,0,35.434,0.0,MC
238,4.8,51,61.681000000000004,0.32799999999999996,0,43.723,0.0,MC
239,4.82,132,60.173,0.325,0,42.221000000000004,0.0,MC
240,4.84,120,60.25899999999999,0.324,0,45.78,0.0,MC
241,4.86,122,59.623999999999995,0.325,0,51.108999999999995,0.0,MC
242,4.88,134,59.251999999999995,0.325,0,43.25899999999999,0.0,MC
243,4.9,137,59.27,0.325,0,41.672,0.0,MC
244,4.92,123,59.435,0.32799999999999996,0,42.636,0.0,MC
245,4.94,126,59.391999999999996,0.325,0,42.068999999999996,0.0,MC
246,4.96,132,59.336999999999996,0.325,0,41.477,0.0,MC
247,4.98,142,59.184,0.317,0,40.213,0.0,MC
248,5.0,135,59.336999999999996,0.324,0,42.196999999999996,0.0,MC
249,5.02,135,59.136,0.324,0,44.346000000000004,0.0,MC
250,5.04,129,59.3,0.322,0,42.588,0.0,MC
251,5.06,135,59.3,0.324,0,45.06,0.0,MC
252,5.08,120,59.441,0.324,0,43.522,0.0,MC
253,5.1,117,59.52,0.324,0,41.342,0.0,MC
254,5.12,128,59.435,0.32,0,43.735,0.0,MC
255,5.14,124,59.398,0.324,0,41.147,0.0,MC
256,5.16,118,59.52,0.322,0,41.178000000000004,0.0,MC
257,5.18,96,59.728,0.325,0,43.723,0.0,MC
258,5.2,90,57.976000000000006,0.32,0,45.443999999999996,0.0,MC
259,5.22,103,57.56100000000001,0.322,0,42.361999999999995,0.0,MC
260,5.24,63,57.5,0.317,0,46.94,0.0,MC
261,5.26,70,56.986999999999995,0.314,0,43.003,0.0,MC
262,5.28,76,56.968999999999994,0.317,0,40.976000000000006,0.0,MC
263,5.3,66,56.993,0.316,0,40.018,0.0,MC
264,5.32,73,56.926,0.317,0,42.868,0.0,MC
265,5.34,52,57.193999999999996,0.32,0,41.355,0.0,MC
266,5.36,66,57.053999999999995,0.322,0,40.531,0.0,MC
267,5.38,63,57.03,0.317,0,40.909,0.0,MC
268,5.4,62,57.06,0.316,0,41.873000000000005,0.0,MC
269,5.42,69,57.016999999999996,0.32,0,42.008,0.0,MC
270,5.44,72,56.931999999999995,0.317,0,41.763999999999996,0.0,MC
271,5.46,72,56.926,0.317,0,42.685,0.0,MC
272,5.48,79,56.803999999999995,0.317,0,41.495,0.0,MC
273,5.5,76,56.833999999999996,0.317,0,42.611999999999995,0.0,MC
274,5.52,82,56.803999999999995,0.324,0,44.022,0.0,MC
275,5.54,88,56.583999999999996,0.322,0,41.953,0.0,MC
276,5.56,85,56.693999999999996,0.322,0,40.427,0.0,MC
277,5.58,85,56.681999999999995,0.316,0,40.94,0.0,MC
278,5.6,86,56.693999999999996,0.308,0,43.338,0.0,MC
279,5.62,83,56.688,0.317,0,41.233000000000004,0.0,MC
280,5.64,73,56.833999999999996,0.314,0,44.291000000000004,0.0,MC
281,5.66,62,56.981,0.32,0,43.50899999999999,0.0,MC
282,5.68,59,56.986999999999995,0.317,0,44.669,0.0,MC
283,5.7,56,57.07899999999999,0.322,0,43.735,0.0,MC
284,5.72,57,57.085,0.322,0,41.672,0.0,MC
285,5.74,63,56.938,0.32,0,42.978,0.0,MC
286,5.76,54,57.042,0.324,0,43.253,0.0,MC
287,5.78,64,56.981,0.322,0,38.736,0.0,MC
288,5.8,78,57.512,0.322,0,47.977,0.0,MC
289,5.82,74,57.413999999999994,0.313,0,46.207,0.0,MC
290,5.84,67,57.451,0.317,0,43.29,0.0,MC
291,5.86,60,57.567,0.316,0,44.266000000000005,0.0,MC
292,5.88,60,57.536,0.314,0,45.725,0.0,MC
293,5.9,58,57.591,0.317,0,46.586000000000006,0.0,MC
294,5.92,55,57.663999999999994,0.316,0,45.078,0.0,MC
295,5.94,68,57.486999999999995,0.317,0,44.669,0.0,MC
296,5.96,66,57.486999999999995,0.32,0,43.033,0.0,MC
297,5.98,62,57.549,0.324,0,43.326,0.0,MC
298,6.0,65,57.5,0.317,0,43.802,0.0,MC
299,6.02,68,57.426,0.317,0,42.868,0.0,MC
300,6.04,72,57.353,0.322,0,44.632,0.0,MC
301,6.06,84,57.193999999999996,0.317,0,45.88399999999999,0.0,MC
302,6.08,88,57.14,0.314,0,42.483999999999995,0.0,MC
303,6.1,72,57.317,0.314,0,44.547,0.0,MC
304,6.12,71,57.353,0.317,0,43.961000000000006,0.0,MC
305,6.14,76,57.262,0.32,0,45.718999999999994,0.0,MC
306,6.16,71,57.32899999999999,0.32,0,44.626000000000005,0.0,MC
307,6.18,78,57.243,0.32,0,46.586000000000006,0.0,MC
308,6.2,80,57.193999999999996,0.32,0,46.085,0.0,MC
309,6.22,68,57.335,0.316,0,45.981,0.0,MC
310,6.24,70,57.303999999999995,0.317,0,44.931999999999995,0.0,MC
311,6.26,62,57.445,0.322,0,43.54,0.0,MC
312,6.28,63,57.358999999999995,0.32,0,46.158,0.0,MC
313,6.3,69,57.292,0.324,0,46.25,0.0,MC
314,6.32,70,57.298,0.32,0,44.138000000000005,0.0,MC
315,6.34,80,57.17,0.322,0,43.894,0.0,MC
316,6.36,80,57.023999999999994,0.324,0,43.9,0.0,MC
317,6.38,64,57.323,0.324,0,38.858000000000004,0.0,MC
318,6.4,63,57.39,0.322,0,44.327,0.0,MC
319,6.42,63,57.347,0.324,0,44.169,0.0,MC
320,6.44,67,57.32899999999999,0.324,0,42.648999999999994,0.0,MC
321,6.46,68,57.298,0.32799999999999996,0,41.757,0.0,MC
322,6.48,66,57.335,0.324,0,41.586999999999996,0.0,MC
323,6.5,47,57.5,0.324,0,44.871,0.0,MC
324,6.52,50,57.486999999999995,0.322,0,46.25,0.0,MC
