,z,VIA,Po,Pi,Vr,Cr,Pr,sol
0,0.04,143,59.471000000000004,28.291999999999998,0,46.342,1.9040000000000001,L
1,0.06,142,59.708999999999996,28.628,0,47.77,1.837,L
2,0.08,142,59.763999999999996,29.122,0,48.538999999999994,1.819,L
3,0.1,141,59.788999999999994,29.519000000000002,0,49.778,1.801,L
4,0.12,149,59.763999999999996,29.861,0,50.773,1.801,L
5,0.14,149,59.685,30.276,0,50.821999999999996,1.807,L
6,0.16,152,59.678999999999995,30.642,0,50.468,1.807,L
7,0.18,161,59.556999999999995,30.734,0,50.431000000000004,1.807,L
8,0.2,166,59.458999999999996,30.734,0,50.144,1.8130000000000002,A
9,0.22,172,59.398,30.74,0,49.455,1.8130000000000002,A
10,0.24,181,59.19,30.624000000000002,0,49.088,1.8430000000000002,A
11,0.26,185,59.062,30.294,0,48.483999999999995,1.8619999999999999,A
12,0.28,187,58.843,30.343000000000004,0,47.568000000000005,1.88,A
13,0.3,185,58.751000000000005,30.366999999999997,0,47.275,1.923,A
14,0.32,190,58.708,30.264,0,47.611000000000004,1.935,A
15,0.34,193,58.672,30.221,0,47.166000000000004,1.996,A
16,0.36,191,58.635,30.16,0,47.037,1.959,A
17,0.38,192,58.629,30.203000000000003,0,47.08,1.965,A
18,0.4,181,58.678000000000004,30.233,0,48.161,1.965,A
19,0.42,176,58.751000000000005,30.245,0,49.973,1.953,A
20,0.44,126,59.343,30.563000000000002,0,53.233000000000004,1.8980000000000001,A
21,0.46,23,62.352,30.52,0,59.16,1.4409999999999998,A
22,0.48,18,63.091,29.879,0,60.747,1.117,A
23,0.5,18,63.097,29.836,0,61.559,0.958,A
24,0.52,13,63.268,30.203000000000003,0,58.641000000000005,0.897,A
25,0.54,8,62.431999999999995,30.679000000000002,0,58.031000000000006,0.995,A
26,0.56,16,62.108000000000004,31.045,0,54.545,1.288,A
27,0.58,13,60.716,31.259,0,53.361000000000004,1.3730000000000002,A
28,0.6,13,60.70399999999999,30.905,0,53.685,1.392,A
29,0.62,29,60.869,30.715,0,56.828,1.392,A
30,0.64,19,61.174,30.538,0,60.093999999999994,1.3,A
31,0.66,25,61.821000000000005,30.66,0,58.629,1.288,A
32,0.68,32,62.401,30.746,0,63.523999999999994,1.172,A
33,0.7,42,62.211999999999996,31.039,0,64.15899999999999,1.135,A
34,0.72,43,62.248999999999995,32.077,0,61.077,1.148,A
35,0.74,53,62.083999999999996,32.382,0,60.778,1.148,A
36,0.76,59,61.693000000000005,33.205999999999996,0,63.32899999999999,1.166,A
37,0.78,52,61.785,35.464,0,64.995,1.166,A
38,0.8,51,61.895,35.635,0,64.007,1.166,A
39,0.82,42,62.096000000000004,34.884,0,63.195,1.166,A
40,0.84,29,62.486999999999995,33.67,0,60.265,1.087,A
41,0.86,32,62.395,33.499,0,64.141,1.056,A
42,0.88,21,62.401,34.75,0,63.93899999999999,1.0070000000000001,A
43,0.9,17,60.857,32.76,0,63.726000000000006,1.227,A
44,0.92,21,60.716,32.565,0,61.528,1.361,A
45,0.94,11,61.345,33.102,0,58.128,1.264,A
