,z,VIA,Po,Pi,Vr,Cr,Pr,sol
0,0.01,21,-1.89,7.28,,-0.37,,AS
1,0.02,45,8.89,8.72,,160.64,,AS
2,0.03,1231,8.89,8.72,,131.6,,AS
3,0.04,617,2.27,7.28,,74.91,,AS
4,0.05,1156,2.27,7.2,,60.36,,AS
5,0.06,529,2.35,8.04,,76.35,,AS
6,0.07,1227,2.35,8.04,,76.35,,AS
7,0.08,463,1.74,7.58,,97.28,,AS
8,0.09,922,1.82,7.35,,97.28,,AS
9,0.1,579,1.89,7.28,,84.01,,AS
10,0.11,579,1.89,7.28,,84.01,,AS
11,0.12,617,4.56,7.58,,79.99,,AS
12,0.13,463,9.58,8.27,,80.67,,AS
13,0.14,463,14.6,9.94,,91.37,,AS
14,0.15,247,21.38,7.28,,95.77,,AS
15,0.16,120,23.82,7.28,,98.27,,AS
16,0.17,529,21.61,8.95,,107.91,,AS
17,0.18,371,23.21,8.27,,117.93,,AS
18,0.19,88,25.11,6.97,,104.49,,AS
19,0.2,169,25.65,7.96,,117.7,,AS
20,0.21,143,26.41,7.58,,106.16,,AS
21,0.22,169,28.31,7.28,,103.28,,AS
22,0.23,81,30.07,6.97,,113.98,,AS
23,0.24,81,30.07,6.97,,113.98,,AS
24,0.25,109,26.49,6.97,,110.26,,AS
25,0.26,77,29.23,9.71,,103.13,,AS
26,0.27,93,28.24,7.28,,106.62,,AS
27,0.28,128,29.84,7.58,,103.89,,AS
28,0.29,62,30.07,8.27,,101.91,,AS
29,0.3,40,29.69,8.19,,107.83,,AS
30,0.31,51,31.82,6.97,,101.46,,AS
31,0.32,27,31.9,6.97,,103.73,,AS
32,0.33,16,31.9,16.62,,109.2,,AS
33,0.34,21,31.44,8.19,,116.64,,AS
34,0.35,24,31.06,8.19,,107.45,,AS
35,0.36,62,30.53,7.58,,109.5,,AS
36,0.37,14,31.06,7.58,,115.58,,AS
37,0.38,11,31.29,11.53,,110.56,,AS
38,0.39,28,31.75,9.78,,109.58,,AS
39,0.4,14,31.36,7.58,,119.83,,AS
40,0.41,12,31.21,7.81,,122.18,,AS
41,0.42,11,31.44,7.51,,90.53,,AS
42,0.43,13,31.44,11.83,,96.83,,AS
43,0.44,13,31.44,11.83,,96.83,,AS
44,0.45,13,31.9,7.89,,103.43,,AS
45,0.46,10,33.27,7.58,,103.05,,AS
46,0.47,9,33.8,7.28,,86.13,,AS
47,0.48,22,33.5,9.1,,91.52,,AS
48,0.49,3000,33.19,7.35,,94.02,,AS
49,0.5,11,33.5,7.58,,91.44,,AS
50,0.51,13,33.5,13.05,,87.73,,AS
51,0.52,13,33.12,7.58,,90.08,,AS
52,0.53,1,33.57,7.35,,87.73,,AS
53,0.54,10,33.12,7.58,,93.95,,AS
54,0.55,11,32.81,9.94,,102.44,,AS
55,0.56,57,32.13,9.94,,99.48,,AS
56,0.57,15,33.04,6.9,,100.32,,AS
57,0.58,26,32.13,7.28,,115.27,,AS
58,0.59,27,32.28,8.19,,95.99,,AS
59,0.6,27,32.28,8.19,,95.99,,AS
60,0.61,19,32.58,7.58,,95.84,,AS
61,0.62,43,32.43,7.28,,104.64,,AS
62,0.63,17,33.35,7.89,,95.08,,AS
63,0.64,34,32.58,7.58,,90.23,,AS
64,0.65,26,32.74,7.89,,89.93,,AS
65,0.66,23,32.89,7.58,,87.65,,AS
66,0.67,18,33.5,11.0,,81.13,,AS
67,0.68,17,32.35,7.51,,95.08,,AS
68,0.69,15,33.12,10.47,,93.19,,AS
69,0.7,44,32.66,8.27,,89.32,,AS
70,0.71,14,33.12,7.58,,82.42,,AS
71,0.72,28,33.04,7.58,,83.48,,AS
72,0.73,28,33.04,7.58,,83.48,,AS
73,0.74,16,33.57,8.8,,80.07,,AS
74,0.75,24,31.29,7.51,,102.82,,AS
75,0.76,16,32.89,8.19,,93.11,,AS
76,0.77,25,31.52,7.89,,106.31,,AS
77,0.78,12,33.35,7.58,,83.4,,AS
78,0.79,17,32.58,7.89,,94.1,,AS
79,0.8,11,32.81,11.38,,86.44,,AS
80,0.81,28,31.75,6.97,,100.32,,AS
81,0.82,38,32.58,7.58,,92.43,,AS
82,0.83,62,32.58,12.67,,91.06,,AS
83,0.84,25,32.43,7.05,,91.29,,AS
84,0.85,54,31.14,6.97,,103.28,,AS
85,0.86,51,30.75,7.28,,110.72,,AS
86,0.87,61,-3.04,8.27,,-2.19,,AS
87,0.88,61,-3.04,8.27,,-2.19,,AS
88,0.89,11,32.28,7.28,,87.42,,AS
89,0.9,22,32.35,9.1,,88.56,,AS
90,0.91,22,32.66,7.89,,90.23,,AS
91,0.92,41,32.2,8.8,,91.82,,AS
92,0.93,39,30.98,7.89,,102.52,,AS
93,0.94,48,31.14,7.58,,97.21,,AS
94,0.95,48,31.14,7.58,,97.21,,AS
95,0.96,93,30.98,7.28,,98.42,,AS
96,0.97,68,30.83,8.8,,90.68,,AS
97,0.98,53,32.43,11.53,,90.08,,AS
98,0.99,29,32.28,7.58,,89.55,,AS
99,1.0,45,32.05,7.58,,91.82,,AS
100,1.01,61,32.35,8.65,,87.35,,AS
101,1.02,25,32.05,9.03,,93.04,,AS
102,1.03,36,31.97,7.28,,93.57,,AS
103,1.04,109,30.53,7.28,,101.31,,AS
104,1.05,65,31.44,7.89,,92.35,,AS
105,1.06,34,32.35,8.04,,87.35,,AS
106,1.07,26,32.43,13.13,,85.3,,AS
107,1.08,40,31.21,7.89,,95.39,,AS
108,1.09,93,31.29,7.89,,94.78,,AS
109,1.1,50,31.82,7.89,,88.03,,AS
110,1.11,30,32.13,7.28,,87.04,,AS
111,1.12,68,31.97,8.19,,88.48,,AS
112,1.13,41,32.66,7.28,,85.98,,AS
113,1.14,41,32.66,7.28,,85.98,,AS
114,1.15,27,32.28,8.27,,85.07,,AS
115,1.16,36,32.43,8.8,,79.76,,AS
116,1.17,1,32.58,7.28,,81.05,,AS
117,1.18,47,32.43,7.28,,85.53,,AS
118,1.19,24,31.82,7.28,,90.23,,AS
119,1.2,70,29.92,8.34,,91.67,,AS
120,1.21,132,29.69,8.72,,94.4,,AS
121,1.22,84,30.45,7.89,,94.86,,AS
122,1.23,62,31.44,10.09,,87.12,,AS
123,1.24,48,30.07,10.32,,104.27,,AS
124,1.25,100,28.85,11.0,,104.34,,AS
125,1.26,177,29.38,8.19,,100.47,,AS
126,1.27,95,30.14,7.58,,87.88,,AS
127,1.28,47,31.14,7.58,,92.58,,AS
128,1.29,97,31.21,7.58,,98.5,,AS
129,1.3,77,29.46,11.38,,102.44,,AS
130,1.31,80,29.53,11.08,,105.25,,AS
131,1.32,106,30.3,12.75,,99.56,,AS
132,1.33,40,32.66,12.06,,77.79,,AS
133,1.34,40,32.66,12.06,,77.79,,AS
134,1.35,18,32.96,7.58,,81.96,,AS
135,1.36,21,31.75,7.58,,91.67,,AS
136,1.37,30,31.82,7.28,,94.33,,AS
137,1.38,71,31.21,9.33,,99.79,,AS
138,1.39,33,31.14,8.8,,98.88,,AS
139,1.4,32,32.66,8.8,,81.66,,AS
140,1.41,24,30.83,8.72,,96.75,,AS
141,1.42,50,31.82,7.58,,97.21,,AS
142,1.43,116,30.53,8.72,,88.79,,AS
143,1.44,44,30.91,7.89,,95.99,,AS
144,1.45,30,31.36,7.58,,103.2,,AS
145,1.46,128,31.06,9.25,,90.0,,AS
146,1.47,62,30.91,10.32,,100.7,,AS
147,1.48,14,33.12,12.75,,72.56,,AS
148,1.49,13,30.22,7.28,,101.15,,AS
149,1.5,64,31.75,8.87,,77.95,,AS
150,1.51,45,32.28,7.89,,82.87,,AS
151,1.52,31,31.21,7.58,,90.46,,AS
152,1.53,31,31.21,7.58,,90.46,,AS
153,1.54,35,32.43,8.72,,85.15,,AS
154,1.55,21,33.19,10.01,,75.82,,AS
155,1.56,25,30.3,10.54,,89.85,,AS
156,1.57,26,31.97,7.28,,90.53,,AS
157,1.58,43,31.29,9.78,,98.42,,AS
158,1.59,60,30.22,8.27,,89.55,,AS
159,1.6,97,30.98,11.99,,89.85,,AS
160,1.61,15,32.96,7.89,,73.25,,AS
161,1.62,10,32.13,7.28,,81.13,,AS
162,1.63,11,32.51,8.57,,83.71,,AS
163,1.64,16,32.66,7.28,,82.8,,AS
164,1.65,12,32.96,8.19,,80.52,,AS
165,1.66,20,32.2,7.28,,78.7,,AS
166,1.67,12,32.43,9.1,,78.55,,AS
167,1.68,12,32.43,9.1,,78.55,,AS
168,1.69,17,33.04,9.25,,76.28,,AS
169,1.7,9,32.43,8.49,,74.31,,AS
170,1.71,10,33.12,8.8,,71.05,,AS
171,1.72,9,32.89,7.58,,73.4,,AS
172,1.73,17,32.81,7.28,,71.65,,AS
173,1.74,10,31.82,10.92,,81.05,,AS
174,1.75,33,31.29,9.25,,90.15,,AS
175,1.76,9,33.12,8.19,,68.77,,AS
176,1.77,16,32.13,8.19,,87.27,,AS
177,1.78,40,30.75,7.28,,79.54,,AS
178,1.79,28,32.35,7.58,,90.84,,AS
179,1.8,31,31.97,8.11,,83.1,,AS
180,1.81,72,30.45,7.51,,88.41,,AS
181,1.82,45,30.91,10.39,,99.64,,AS
182,1.83,45,30.91,10.39,,99.64,,AS
183,1.84,137,30.68,7.58,,93.95,,AS
184,1.85,32,31.9,7.89,,82.04,,AS
185,1.86,60,31.59,15.94,,85.83,,AS
186,1.87,38,29.76,14.49,,92.13,,AS
187,1.88,120,29.38,12.59,,87.57,,AS
188,1.89,29,32.13,9.63,,64.46,,AS
189,1.9,23,32.43,7.28,,71.27,,AS
190,1.91,14,31.67,7.28,,82.87,,AS
191,1.92,39,32.43,8.04,,73.7,,AS
192,1.93,10,32.66,7.58,,81.05,,AS
193,1.94,18,32.43,8.8,,84.92,,AS
194,1.95,11,32.35,7.58,,85.07,,AS
195,1.96,30,31.97,14.57,,95.54,,AS
196,1.97,23,31.21,9.25,,93.64,,AS
197,1.98,95,30.98,8.49,,85.07,,AS
198,1.99,63,30.83,9.63,,79.92,,AS
199,2.0,52,32.81,8.8,,77.95,,AS
200,2.01,14,31.9,8.19,,85.83,,AS
201,2.02,28,32.66,11.99,,71.96,,AS
202,2.03,28,32.66,11.99,,71.96,,AS
203,2.04,8,30.98,7.58,,94.25,,AS
204,2.05,103,30.14,8.57,,84.77,,AS
205,2.06,29,29.99,7.89,,86.29,,AS
206,2.07,80,31.75,7.28,,91.14,,AS
207,2.08,44,30.75,10.85,,94.4,,AS
208,2.09,60,31.36,7.58,,103.96,,AS
209,2.1,53,29.23,8.72,,101.84,,AS
210,2.11,132,29.38,7.89,,106.16,,AS
211,2.12,52,30.45,8.04,,110.72,,AS
212,2.13,112,28.77,11.0,,111.02,,AS
213,2.14,3000,29.53,8.49,,90.46,,AS
214,2.15,112,31.14,8.11,,94.02,,AS
